,SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,T0.000S,T0.010S,T0.020S,T0.022S,T0.025S,T0.029S,T0.030S,T0.032S,T0.035S,T0.036S,T0.040S,T0.042S,T0.044S,T0.045S,T0.046S,T0.048S,T0.050S,T0.055S,T0.060S,T0.065S,T0.067S,T0.070S,T0.075S,T0.080S,T0.085S,T0.090S,T0.095S,T0.100S,T0.110S,T0.120S,T0.130S,T0.133S,T0.140S,T0.150S,T0.160S,T0.170S,T0.180S,T0.190S,T0.200S,T0.220S,T0.240S,T0.250S,T0.260S,T0.280S,T0.290S,T0.300S,T0.320S,T0.340S,T0.350S,T0.360S,T0.380S,T0.400S,T0.420S,T0.440S,T0.450S,T0.460S,T0.480S,T0.500S,T0.550S,T0.600S,T0.650S,T0.667S,T0.700S,T0.750S,T0.800S,T0.850S,T0.900S,T0.950S,T1.000S,T1.100S,T1.200S,T1.300S,T1.400S,T1.500S,T1.600S,T1.700S,T1.800S,T1.900S,T2.000S,T2.200S,T2.400S,T2.500S,T2.600S,T2.800S,T3.000S,T3.200S,T3.400S,T3.500S,T3.600S,T3.800S,T4.000S,T4.200S,T4.400S,T4.600S,T4.800S,T5.000S,T5.500S,T6.000S,T6.500S,T7.000S,T7.500S,T8.000S,T8.500S,T9.000S,T9.500S,T10.000S,T11.000S,T12.000S,T13.000S,T14.000S,T15.000S,T20.000S
9924.0,1014.0,100180.0,4.590000030100346,34.33999972343445,3.5363109477834302,5.713732826089369,10.661999810934068,4.0,1.8761412452094382e-05,-0.000874092957059998,-0.0008448220617180457,-0.0008513218455920723,-0.0008510293660025433,-0.0008586879281003857,-0.0008596701996370054,-0.0008589596668210948,-0.0008590190258389152,-0.000867268191516715,-0.0008690513569782628,-0.0008759027016375885,-0.000879732063324449,-0.0008804758912139001,-0.0008817328505823002,-0.0008832978441346912,-0.0008835255028357787,-0.0009111968678572527,-0.0009502345392777728,-0.0009934158922432687,-0.001016093097128403,-0.001007598383853035,-0.0010024263407353389,-0.0010479273463834355,-0.0010892837525348564,-0.0011596652425013712,-0.0012379095930428873,-0.0013866679857342014,-0.0017622823737928873,-0.0022192203523613745,-0.0025196051669660632,-0.002502933746768599,-0.0027320698575269637,-0.002791687001314376,-0.00294834915384093,-0.003117453755472539,-0.0036713298836170316,-0.004651043128590384,-0.004286975994775324,-0.002514242381358382,-0.0028468221647037144,-0.00311184869973988,-0.0029452053272719845,-0.0022234930570013064,-0.001924707822537351,-0.001963942787769052,-0.0026299695248153867,-0.0024380000487611644,-0.0020532491631027497,-0.0019038066664828022,-0.0018850295368944734,-0.0016921656841176445,-0.0015656080524160004,-0.001222104116879028,-0.0011608911401867713,-0.0011058496558912418,-0.000969407897023178,-0.0009496189399094641,-0.0009956471648728859,-0.0008342561780138048,-0.000632431160330188,-0.0005802647738916316,-0.0006179633593670107,-0.0006862312866679853,-0.00058138543941289,-0.0006131860564671072,-0.000570865426914718,-0.000538813578276184,-0.00048381587896839537,-0.00044134457456089125,-0.0004124547311045794,-0.0003130865418353364,-0.0002833646663913605,-0.00027749213964489217,-0.0002628479756312645,-0.00022487886421900473,-0.00019211979315071528,-0.00017685207398693205,-0.00016197990784586123,-0.00013195249824728792,-9.888444613047959e-05,-9.010197498626163e-05,-8.167360269711912e-05,-8.105133021300105e-05,-7.182544868658646e-05,-6.3852713254454e-05,-5.634344734388148e-05,-5.12113037076103e-05,-4.427852942417464e-05,-3.8056079211922276e-05,-2.943099104509669e-05,-2.6742639230653923e-05,-2.372061680630165e-05,-2.074781404141176e-05,-1.8116599568121528e-05,-1.596396901910374e-05,-1.3901994872425315e-05,-1.2373088791528077e-05,-1.4422435932610907e-05,-1.4419367268897081e-05,-1.1688079410168888e-05,-1.0105055266170706e-05,-8.412833428686924e-06,-7.199958084124967e-06,-6.606510824207355e-06,-5.9618469892545515e-06,-4.227428609268899e-06,-3.2369026672129216e-06,-2.337035361690147e-06,-1.7650068751143004e-06,-1.3675772863443428e-06,-5.757693194936866e-07
9963.0,1014.0,100545.0,4.590000030100346,203.57000411987303,5.316010215069782,5.886104000090843,10.661999810934068,4.0,3.314436347444432e-07,-0.0008115410652145218,-0.0008076031375818409,-0.0008082858704685595,-0.00080936104958661,-0.0008108210878673333,-0.0008113274339535045,-0.0008122972834015234,-0.0008135991583770148,-0.0008138432943828081,-0.0008164076864246462,-0.0008174183057558905,-0.0008188316077664577,-0.0008194929654681284,-0.0008201780021344287,-0.0008220764096275867,-0.0008238529027248493,-0.0008294325892948819,-0.000832901370857122,-0.000836348217176157,-0.000836802827261075,-0.0008341388805125983,-0.000844669872795549,-0.0008453843083042513,-0.0008406163497259215,-0.0008350611933414547,-0.0008447821205098187,-0.0008480723361395085,-0.000913369123910535,-0.0009721376782659948,-0.0010598718472056038,-0.0010964306096508723,-0.0011213779068722405,-0.0011153467544879388,-0.0011929600056997216,-0.0011913512197231637,-0.001350183005524263,-0.0014270203951453995,-0.00142613485320362,-0.0015522842050363968,-0.0015089810037359896,-0.001495221265691871,-0.00150959457361729,-0.0015927505231399341,-0.001817331686267822,-0.0018867937989001404,-0.0017459718815042095,-0.0016983076551847218,-0.001735811514692816,-0.001813114526267326,-0.0018330528059683723,-0.001749256819537566,-0.0019204502528529699,-0.0021161929622851307,-0.0020385164000320246,-0.002087047134116194,-0.0021821455625352535,-0.0020363880905017373,-0.0018280820180533344,-0.001588476593490592,-0.0014635521169386128,-0.0013730544120510622,-0.0012951792426246357,-0.0016209301041980643,-0.0015815627489801256,-0.0015581942348411799,-0.0013567005332155396,-0.0011860045978381766,-0.001235510397353344,-0.001454324166273211,-0.0012386462368224765,-0.0007164693040800444,-0.0005528699814431952,-0.00045688592772006334,-0.00046063587821905063,-0.0003911603670855082,-0.00030813603273596176,-0.0002578604727748316,-0.00021429624613008208,-0.00016046873263400209,-0.0001256973693044497,-0.00011817009859755676,-9.761708578598407e-05,-7.355106168984801e-05,-6.263630893015166e-05,-5.112639468771469e-05,-4.340384828717871e-05,-4.1587386496280496e-05,-3.9632803894591366e-05,-3.446336201093665e-05,-2.953059807590036e-05,-2.6028563944145866e-05,-2.2561310208892373e-05,-1.958487134997078e-05,-1.8016274668399646e-05,-1.6540538639866214e-05,-1.414921625979078e-05,-1.1178359031069344e-05,-9.514604162906123e-06,-9.392049952103142e-06,-7.803262578259474e-06,-6.726193036890802e-06,-6.093977819088832e-06,-5.212144494484148e-06,-4.469514633537648e-06,-4.168805030979717e-06,-3.5081964089423667e-06,-2.9124953306484214e-06,-2.520552399444333e-06,-2.240902016068435e-06,-1.965468623587044e-06,-1.0816350857800668e-06
9992.0,1014.0,3091.0,4.590000030100346,195.84000171661376,5.2772981048341085,5.710725018313487,10.661999810934068,4.0,5.265250823639875e-07,-0.0019596878478949455,-0.0019463551010569923,-0.0019488117185681368,-0.0019524606175541955,-0.0019572237603356175,-0.001958700340212795,-0.0019605890896427416,-0.0019611768704268086,-0.001962950921726533,-0.001973510080392004,-0.001982037343018959,-0.0019883638123091673,-0.0019927283963611284,-0.0019953155712755088,-0.0019983000016584227,-0.0020166781334380462,-0.002068057239469578,-0.0020350951999859395,-0.002075623233318494,-0.0020848362298805617,-0.0021245668059276974,-0.0022596434350820515,-0.0021671082319271546,-0.0021952830400845526,-0.0023793260536431873,-0.002253043502743263,-0.0023656282097085026,-0.0028346594797591224,-0.0031225336998089138,-0.003180477902089819,-0.0030795414379962576,-0.003204050414339106,-0.003986548895782433,-0.00455945902762289,-0.004510399787451178,-0.0046309658121192225,-0.004389960496738149,-0.004738416839998725,-0.006234544386511393,-0.007109265551211915,-0.00644275485676859,-0.005712220157860874,-0.006333962714935979,-0.006372247988299328,-0.0060612580641219395,-0.005698621496288096,-0.00527533787285978,-0.005088587804844034,-0.004816530612747209,-0.004562411965258231,-0.0035653023491870953,-0.003248550952415038,-0.002980518901722114,-0.0030139805772548753,-0.002912354771630943,-0.002612088840828654,-0.0025180258406219107,-0.00228530614666072,-0.0024620856942382686,-0.0023054359805538675,-0.002247657236952493,-0.0021464236149643296,-0.002064717462262196,-0.0019276780391077398,-0.0018336533481700323,-0.002061835730548234,-0.002057296693521092,-0.0019253252627361088,-0.0018728316172116812,-0.0017696398178988183,-0.0014033657831600598,-0.0012917030653479312,-0.001047440713585893,-0.0008355325030572619,-0.0009157563310092181,-0.0010109124763019056,-0.0010324228129021356,-0.0008782594557942123,-0.000840618329830067,-0.0005001860730145024,-0.00042499970594390117,-0.0003730029284921777,-0.0002883395390967046,-0.0002448859005402042,-0.00020537156099235856,-0.00017450628214342036,-0.00016532827811052635,-0.00014679004243733015,-0.00011551293888686737,-9.831109031020219e-05,-8.870965394607921e-05,-8.169978768400747e-05,-8.166548207074081e-05,-7.855293863853928e-05,-7.640828488855585e-05,-7.091793699480286e-05,-6.0066509632944485e-05,-5.641790875556081e-05,-5.471319962663778e-05,-4.789346801372134e-05,-4.4003777061550026e-05,-3.655111028434804e-05,-2.843845416932349e-05,-2.2658798658676162e-05,-1.847313672839904e-05,-1.3486776856585038e-05,-1.1259355956300968e-05,-9.769770511075273e-06,-8.456423903341777e-06,-7.2225221994786325e-06,-3.5676065809573667e-06
9995.0,1014.0,100373.0,4.590000030100346,87.88000223159791,4.4759723878890165,6.086774764585334,10.661999810934068,4.0,3.0864857288623603e-06,-4.7336190518533494e-05,-4.625211110317683e-05,-4.6578073350826586e-05,-4.624668512902288e-05,-4.624512212820499e-05,-4.638451896319503e-05,-4.5238091977205464e-05,-4.591074303979454e-05,-4.59541941573411e-05,-4.5116720687585896e-05,-4.508028567948427e-05,-4.48650289427565e-05,-4.4114678118512045e-05,-4.32233436500619e-05,-4.2461966728085426e-05,-4.3618305545896515e-05,-4.5310959468573444e-05,-4.568019064979787e-05,-4.663086995812473e-05,-4.587075587535298e-05,-4.4854202227307126e-05,-4.436444420800962e-05,-4.24405316303438e-05,-4.2106079657965845e-05,-4.188382908902966e-05,-4.176658750133411e-05,-4.1773304039481825e-05,-4.402252955189257e-05,-4.669334177570333e-05,-4.9371486330093315e-05,-4.8834015165213276e-05,-4.921224663082948e-05,-5.3344616477474845e-05,-5.898506848498625e-05,-6.91004030193278e-05,-8.313151745008391e-05,-9.07175757739265e-05,-9.25677782047016e-05,-9.69611944399639e-05,-0.00010469415240736118,-9.933641775460346e-05,-0.00011385464978383183,-0.00011649271943651532,-0.00010931229636660675,-0.00011037807622058851,-0.00010033087986237241,-0.00012200826420028616,-0.00012367054956611125,-0.00012201877034121405,-0.00013518969000383626,-0.00012918763582810835,-0.00013501280003095308,-0.00014638948993518972,-0.000143422886421199,-0.00013382967619220064,-0.00010947104870355414,-0.00011016561882918028,-0.0001337846857302493,-0.0001500009758471017,-0.00012945379437966472,-0.0001280994062428407,-0.00012846463931039898,-0.00011822618337503274,-0.00012863672427314,-9.672650727211759e-05,-9.01708167920285e-05,-8.871321426447377e-05,-8.844897998660915e-05,-5.752512523365299e-05,-4.206621172240269e-05,-4.3548182562083266e-05,-4.133845149310487e-05,-3.173189698841932e-05,-2.7765471719829183e-05,-2.3316889244835843e-05,-2.00991808351483e-05,-1.901750354537649e-05,-1.9121583731561872e-05,-1.6346884178594e-05,-2.0846459184635943e-05,-1.83804783731508e-05,-1.538912538003541e-05,-1.3499132284405202e-05,-1.2605201827391153e-05,-1.4491198144673265e-05,-1.3379076775919781e-05,-1.3425100593554226e-05,-1.3675854718739263e-05,-1.3385585822631456e-05,-1.0524343339156547e-05,-8.423908505381187e-06,-7.08516351264072e-06,-6.450387438877919e-06,-5.484354095096955e-06,-4.914531065113979e-06,-4.421129268401154e-06,-4.6181980417960145e-06,-4.698528157986131e-06,-4.173557816106739e-06,-3.1258132238339e-06,-2.4527392163057727e-06,-2.485321432114924e-06,-2.306402161667209e-06,-1.8549916623455772e-06,-1.4952496723552506e-06,-9.63855203334008e-07,-8.718528898373202e-07,-7.16439731083457e-07,-6.620757256639247e-07,-6.592112569442508e-07,-2.8787025288671105e-07
10026.0,1015.0,100542.0,4.18000002771616,262.2300021362305,5.569221714672834,6.23636963320245,11.151000069379808,2.0,2.20854600498025e-09,-0.0005834377053434478,-0.0005776473316156703,-0.0005787773336538889,-0.0005807376609926673,-0.0005851173314953168,-0.0005841772956293676,-0.0005877671798306738,-0.0005930267597379433,-0.000596746794769042,-0.000603026605981949,-0.0005951270339104156,-0.0005963671870965296,-0.0006003470803956392,-0.000604146908518507,-0.0006120765723072849,-0.0006179267701355715,-0.0006243854196215073,-0.0006136148706371647,-0.0006274447364523613,-0.0006307952850340226,-0.0006193958947447823,-0.0006329452790822678,-0.0006550359003054167,-0.0006857855672141271,-0.0007045245598845831,-0.0007011044222924334,-0.0007579139454498127,-0.0008387830723133938,-0.0008909232469407754,-0.0010201926548203692,-0.0010483927199761893,-0.0011022937397970475,-0.0013730938789626999,-0.0013721951852673291,-0.001292594565299395,-0.0012748936001898948,-0.0013381934129099216,-0.0015899931970415919,-0.0016687953719508688,-0.0015144952116019981,-0.0014352948502160173,-0.0013710943557124747,-0.0012025953734378322,-0.0013381954807616574,-0.0014538953132790398,-0.0016382941282510352,-0.0018767938862124934,-0.0019241941080694704,-0.001959394545891496,-0.0019213951034394454,-0.0017292961962411793,-0.0015033969023533452,-0.001315596575024287,-0.0012926964215231006,-0.001254896380164186,-0.0012152968011078314,-0.001195097109251735,-0.0009806973987418206,-0.0008582577689491833,-0.0007781678294965785,-0.0007570379200096958,-0.0007044682169063567,-0.0006725187198127173,-0.0005563488545075064,-0.0005457389271122007,-0.0005862090144876398,-0.0005776690026274658,-0.000593938970882318,-0.00040155910876421493,-0.00032155905829373205,-0.00029598908926439896,-0.0002810592319106277,-0.0002392993420630157,-0.00020279940809929002,-0.00017059946894710907,-0.00013785951784755346,-0.00011318955532254247,-0.00011465958447816473,-0.0001157896298764264,-0.00010735965417585942,-0.00011801966121248561,-0.00011071966912530824,-7.405268960141413e-05,-6.453571376258306e-05,-4.439273996758829e-05,-3.9210766068203196e-05,-3.4183778642642985e-05,-3.1261790755313244e-05,-2.3965802182652147e-05,-2.058981180542633e-05,-1.9752822691886515e-05,-1.7347834050880222e-05,-1.3849845316389676e-05,-1.1909856149522339e-05,-1.1351866326240048e-05,-1.0149888582149798e-05,-1.0056904541816132e-05,-8.841516097342428e-06,-8.161725326112291e-06,-7.328332813947427e-06,-6.589038983361103e-06,-6.544344137742511e-06,-6.441848497850988e-06,-5.847652227662744e-06,-5.413555450708793e-06,-4.057960732535074e-06,-3.044164872911487e-06,-2.2424682035055166e-06,-1.6986709409254885e-06,-1.3613732305896917e-06,-6.15090711135381e-07
10119.0,1015.0,100201.0,4.18000002771616,72.31000183105469,4.280962410505175,6.272858169506016,11.151000069379808,2.0,4.81046127273279e-07,-0.013230448454058304,-0.013068222136503518,-0.01319624811212092,-0.01337615113235768,-0.013669243346833875,-0.013793304853137194,-0.014038278278382364,-0.014191129252525502,-0.014338134936526477,-0.014814043661606038,-0.01550789035117447,-0.015906899526022557,-0.0159948717370288,-0.016392862517032616,-0.016934757759473028,-0.017237813921752086,-0.020541908797403825,-0.022962992228894676,-0.02710896220777069,-0.02997275971215849,-0.03222459550934592,-0.040419731092188056,-0.037565569883331505,-0.035165317701068836,-0.039745625259135005,-0.04093477342201559,-0.0367637347407622,-0.027876712958078982,-0.03819497930949552,-0.044363170705051934,-0.044944193964584246,-0.04122527150134449,-0.033228473275408295,-0.03358239523988897,-0.034184127235679464,-0.03310405370931452,-0.03483900586644672,-0.034286042476472385,-0.030362261007928333,-0.02327328715660988,-0.020771317947226052,-0.017370352307781823,-0.016634253515799866,-0.018569262434004544,-0.020322265211007273,-0.020873330166255432,-0.018610397651996718,-0.018023498065884266,-0.01816358147730544,-0.019656644222637465,-0.019387680685070116,-0.017379718243164807,-0.014229754715865338,-0.012523772060280118,-0.011503782453257878,-0.00962187519138412,-0.008933651544971307,-0.00650084010804211,-0.0048877564448692404,-0.004353985873104755,-0.004010798379567725,-0.0033409154709217975,-0.003217133130936496,-0.00347795680752205,-0.0029167816668573487,-0.0027180926325096003,-0.002845100050978026,-0.0027606116317816843,-0.0021765211800938143,-0.001821030090508576,-0.0012884363836352301,-0.0011276388992863086,-0.0010018425994899717,-0.0008466266134686761,-0.0008030929608134409,-0.0006634710730729221,-0.0006192044108930067,-0.0005833286702197104,-0.00045094176865462606,-0.00039805331309733294,-0.00035274419370658695,-0.0003180943863621773,-0.0002684455653886363,-0.00023332727335435851,-0.00018926930723255496,-0.00018480149086030925,-0.0001746225959526944,-0.0001619036946768487,-0.00013281584310198134,-0.00010505746859891716,-9.43573582640408e-05,-8.499935348333392e-05,-7.663241901037781e-05,-6.908550577236939e-05,-6.25466107649959e-05,-4.939931974724153e-05,-4.004786621181371e-05,-3.333012071512035e-05,-2.8309867944873944e-05,-2.438345357069269e-05,-2.1265268405139135e-05,-1.8715141476719045e-05,-1.6594708352400408e-05,-1.4820260459053555e-05,-1.3330902135375438e-05,-1.0938995299729272e-05,-9.165602131811032e-06,-7.771917942253971e-06,-6.686246888388907e-06,-5.817796256890063e-06,-3.2486206842450286e-06
10130.0,1015.0,100435.0,4.18000002771616,45.91000061511994,3.826683152637027,5.517452854944597,11.151000069379808,2.0,5.521028304661499e-06,-9.411862553554927e-05,-9.203478840789606e-05,-9.473838923805317e-05,-9.763767555072308e-05,-9.440024777650246e-05,-9.431781841058131e-05,-9.083961995814733e-05,-8.887689036491497e-05,-8.89081477055714e-05,-9.557791644507542e-05,-9.892654202604527e-05,-9.911195599350546e-05,-9.829915856262438e-05,-9.75607316925208e-05,-9.76580695737572e-05,-9.952124026625669e-05,-0.00010225042880919195,-0.00012103707907006651,-0.00013308844205034436,-0.00012055425539065993,-0.00010625590517584021,-9.938100923749734e-05,-9.745788318188326e-05,-0.00010062192982711133,-9.509547656442916e-05,-9.763624296359623e-05,-0.00010659950644477845,-0.00011695913237103217,-0.00010950610897419159,-0.00012492246642599775,-0.00013211218733461121,-0.00014805619716676738,-0.00017288208213310686,-0.00017425543527782385,-0.0002117447902799022,-0.00024999626940721555,-0.00027531090692460233,-0.0002835285911261764,-0.0002649076838835118,-0.0003039798514954378,-0.00031774692683543543,-0.0003420525166806499,-0.00035823511458527436,-0.0003672235185827282,-0.0003535358931025238,-0.00028617803216466394,-0.0002723322978962857,-0.00026953643236767857,-0.00026628396680914893,-0.00021570439544908317,-0.00019163809493104303,-0.00019545447038593904,-0.00016986738013135573,-0.0001623412599328428,-0.00016534698588864196,-0.00016811536670997468,-0.00017287523128802987,-0.00018638409370913328,-0.00020747528230792464,-0.00021943868848008332,-0.0002135767871024988,-0.0002101314799205215,-0.0002531380513732351,-0.0002671824072315834,-0.0002065644883447536,-0.00017368281496949728,-0.0001717998460654561,-0.00017000707205234617,-0.00022422648432198264,-0.00017626161669230295,-0.00015983580625367192,-0.00015409070722394896,-0.00010472999230846847,-9.455571210601512e-05,-8.543752147254703e-05,-6.944241601434467e-05,-5.958311949447033e-05,-5.595826585473534e-05,-3.866384054093851e-05,-2.8317136149952444e-05,-2.5576169580973467e-05,-2.257682443504505e-05,-1.7908313617064788e-05,-1.2639868447795658e-05,-1.0971385163567509e-05,-9.985563809736411e-06,-9.006556191593105e-06,-8.068726499485455e-06,-6.56974668672004e-06,-5.9841965311911055e-06,-5.4089455100135925e-06,-5.098270596954937e-06,-4.643923393064126e-06,-4.109602551107992e-06,-3.7306311137172218e-06,-2.719198456205799e-06,-2.3553195719363264e-06,-2.0119438120526607e-06,-1.7805496780293191e-06,-1.4961844863261714e-06,-1.3302176858860704e-06,-1.25346792393423e-06,-1.0916221730352782e-06,-9.38476038434429e-07,-8.405880456726345e-07,-6.917168964572205e-07,-5.977796528961368e-07,-5.076020659195993e-07,-4.12687198517646e-07,-3.450910473441541e-07,-1.7379895322480897e-07
10161.0,1016.0,100088.0,4.340000004768371,164.48999446868896,5.102849825181983,5.926926022932229,9.556999710798264,0.0,6.260232405727906e-08,-0.001430236676954707,-0.0014096038332059948,-0.0014180138307928736,-0.0014306281027278683,-0.0014415884522817686,-0.0014466002593884536,-0.0014717909320095402,-0.0014929862282936674,-0.001459787615740455,-0.0014856070187887801,-0.001508104335454807,-0.0015590097068873656,-0.0015696065693547882,-0.0015795093955095893,-0.0015958054638941246,-0.0016240982209353755,-0.001787287647591578,-0.0017783847094625953,-0.0020768961799873704,-0.0020878056952439807,-0.002207305429633337,-0.0023015671007441583,-0.002361327457911878,-0.0025718803952001733,-0.002930874279382292,-0.0031004121813661503,-0.003322707737102283,-0.003486956683997705,-0.003371769601035962,-0.0034399300603361258,-0.0033014141027634695,-0.0035854890874112166,-0.0037833946299396406,-0.004275038182549558,-0.004201665487095087,-0.004492163846887299,-0.00579336102053148,-0.005842755409261459,-0.005312579401606883,-0.004394892866072031,-0.004344012938340692,-0.004711532624467092,-0.004720639341275776,-0.004238036661050337,-0.0036618368146887764,-0.002892924030603734,-0.002471224244363251,-0.0024792329905260796,-0.0023601422649141015,-0.0018071544322810853,-0.001708549069651903,-0.0015329492901859983,-0.0015448482341525792,-0.001579249024675816,-0.0015459525506548932,-0.001384060916692755,-0.0014637647247202677,-0.001077274514798956,-0.0008723180917269973,-0.0008622255008327505,-0.0008751520883624697,-0.0009041590601243321,-0.0008109691038047481,-0.0008191620569719597,-0.0006710962689560591,-0.0007542604468880338,-0.0007520734810164397,-0.0007036851416805816,-0.0006245989805432865,-0.000501212778064388,-0.0004627457794169914,-0.00043126793693830785,-0.00037770936110832667,-0.00031199949688373607,-0.00023478980531180615,-0.00021858006448840134,-0.0001977103778920877,-0.00018152092981205676,-0.00015403230532833625,-0.00011884364626761066,-0.00010123421386659883,-8.940769853247139e-05,-7.055743599543811e-05,-7.29879282788412e-05,-7.524425713455462e-05,-7.772348724413306e-05,-7.700057958079463e-05,-7.36356620605904e-05,-6.522380797281628e-05,-5.5204939728330716e-05,-4.071306484663924e-05,-3.106018666803182e-05,-2.542230628149779e-05,-2.2382423671303888e-05,-2.0937538363054813e-05,-1.783971331990966e-05,-1.7688804912358778e-05,-1.7923903442328196e-05,-1.5019002549073225e-05,-1.4480098782987788e-05,-1.2880190281929985e-05,-1.104227622024977e-05,-9.873256369903453e-06,-9.373430835074054e-06,-7.937399868746151e-06,-5.677023173274293e-06,-4.50032941482779e-06,-3.4864213866197554e-06,-2.6881015747588396e-06,-2.0860719201743723e-06,-1.0312231992621569e-06
10165.0,1016.0,100542.0,4.340000004768371,345.87999469757085,5.846091687730541,6.23636963320245,9.556999710798264,0.0,3.550158708499221e-10,-0.00150029962403906,-0.001491999638309018,-0.001493799565055948,-0.0014992995529408838,-0.0015128995813554799,-0.0015138995703886029,-0.0015156995576993462,-0.0014981995658057106,-0.0015052995412515814,-0.0015145994817023583,-0.0015527994214391415,-0.0015962993803379057,-0.0016176993578708501,-0.0016251993372950805,-0.0016088993063051323,-0.001598699334758294,-0.0015832993867759713,-0.0016502995036791945,-0.0017092994152936,-0.0017357994292639394,-0.0017916994033207716,-0.001998799487377155,-0.002256099486894222,-0.002364899386051282,-0.002833899344577424,-0.0031352993399951963,-0.0031644993084695657,-0.003069699048728337,-0.0035362990509095545,-0.004072399067722121,-0.0041782991282201054,-0.004008699166317366,-0.003781699194715853,-0.003750399134965335,-0.003443899105406388,-0.0032679992235328964,-0.0034051993256340968,-0.0033473992980377065,-0.003328599291391612,-0.0037445992417384807,-0.003935199217345759,-0.003528599197664949,-0.00507579904609455,-0.005147199009325288,-0.004966799018979279,-0.004307199137184694,-0.0036822991824112987,-0.004159899245881927,-0.004345299381811476,-0.003999799372976296,-0.004327299355024651,-0.004222499307754131,-0.004572899290385063,-0.0043954992930491325,-0.00429059930358107,-0.004426599332705852,-0.004361899351931608,-0.003395899422808072,-0.002813099506333518,-0.0028121995652252442,-0.0028166995884222096,-0.003099099631883079,-0.003068599690707309,-0.003019099717251545,-0.003109399746060906,-0.003231599776872758,-0.0029581998062092303,-0.002837299834706846,-0.0027654998716935483,-0.0022410998297935046,-0.002128199820405269,-0.0018695998342671077,-0.0015908998484953007,-0.00144089986099361,-0.001084799868743641,-0.0010018998735423033,-0.0009539998780125702,-0.00083099988346922,-0.0007329198987711717,-0.0006236299175050086,-0.0006119599271720823,-0.0006258199365851659,-0.0005362699474867536,-0.0003431299502466741,-0.00032289995281908364,-0.0002683299551157391,-0.0002709499564783966,-0.0002888899579125244,-0.00025900996076011636,-0.00019898996367465372,-0.00017517996661119676,-0.00015776996945970383,-0.00012078997183305382,-0.0001058499722895304,-0.0001088199710799483,-0.00010489996962798611,-8.352996957883015e-05,-6.818797027697052e-05,-7.103797134913413e-05,-6.570797258497218e-05,-6.41129738670685e-05,-6.160997512957667e-05,-5.1286976341107676e-05,-4.215097748391254e-05,-3.515297855324694e-05,-2.4137980469593745e-05,-1.6850982116150774e-05,-1.3385983530784391e-05,-1.0810984752061075e-05,-9.01808581282826e-06,-4.475489503079005e-06
10168.0,1016.0,3040.0,4.340000004768371,371.2999868774414,5.917010386169735,6.637257977288146,9.556999710798264,0.0,7.113384107351103e-11,-9.241692897334443e-05,-9.199592390311145e-05,-9.205092656370697e-05,-9.219292460317063e-05,-9.251091474010715e-05,-9.260691093159479e-05,-9.287191332429048e-05,-9.332790371820293e-05,-9.36229006296749e-05,-9.363890478486549e-05,-9.392190127474866e-05,-9.465389285990822e-05,-9.512489048360776e-05,-9.573589029788235e-05,-9.733689384331502e-05,-9.895989878271496e-05,-0.00010542989122114088,-9.971690680899761e-05,-9.592591367617554e-05,-9.605091012441153e-05,-9.725489680416801e-05,-9.574588092002968e-05,-0.00010019987189266242,-9.837687613888336e-05,-9.844487079112716e-05,-9.95228458856074e-05,-9.951385484425542e-05,-0.00010631987310779029,-0.00011105986865177576,-0.0001081698388477463,-0.00011122983861234869,-0.00011775983507619642,-0.0001412998543145061,-0.0001387598348186522,-0.00014314982064455898,-0.00014850980240389814,-0.00016096979675550048,-0.0001680598042561628,-0.00013828972991716663,-0.00014116975357274846,-0.00015172978762986614,-0.0001514998081788656,-0.00014755981011777892,-0.0001632597969089097,-0.00016619978832011146,-0.00018727978243195003,-0.00021463980666641734,-0.0002413698179001955,-0.0002648798266909401,-0.0002798798419722169,-0.0002736098639178874,-0.0002603298779771739,-0.00024912988335607227,-0.00024255987442574765,-0.00023841986953148628,-0.00021416986177138906,-0.00023922985407687377,-0.00033112987822919775,-0.00036903989864584804,-0.0002600099194170929,-0.0002341599278480118,-0.0001931899186070983,-0.00017815989549352682,-0.00015212989274457963,-0.00015350992109982212,-0.00014834993849502468,-0.00016311994027216016,-0.0001774399444458477,-0.00013275995438212114,-9.154396652546275e-05,-7.18669705304412e-05,-5.940696981523992e-05,-5.5363971180046714e-05,-5.2441969160948734e-05,-5.587596811090247e-05,-5.212296920202783e-05,-5.099897137652551e-05,-5.3281973953220333e-05,-4.167997831302414e-05,-4.389998098158836e-05,-4.367998252281958e-05,-4.917898411239848e-05,-4.58229854291779e-05,-3.840498621956856e-05,-2.8166986978033482e-05,-2.249198770932612e-05,-2.0734988069050686e-05,-1.9625988415016402e-05,-1.7496989097629626e-05,-1.4107989601568236e-05,-1.4528989828359e-05,-1.3953990103914701e-05,-1.2297990423922527e-05,-1.2227990760939078e-05,-1.221199110908621e-05,-9.51139198978827e-06,-7.733992818032271e-06,-6.522993560999406e-06,-5.303294218705318e-06,-4.297094591527881e-06,-3.317694776821981e-06,-2.8913949638853214e-06,-2.518695148147961e-06,-2.3147953267484693e-06,-2.033095498097425e-06,-1.5188958164129646e-06,-1.2372961018252347e-06,-1.095496356357521e-06,-9.799165833803263e-07,-8.062567862029459e-07,-3.907275348004581e-07
