,SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,T0.000S,T0.010S,T0.020S,T0.022S,T0.025S,T0.029S,T0.030S,T0.032S,T0.035S,T0.036S,T0.040S,T0.042S,T0.044S,T0.045S,T0.046S,T0.048S,T0.050S,T0.055S,T0.060S,T0.065S,T0.067S,T0.070S,T0.075S,T0.080S,T0.085S,T0.090S,T0.095S,T0.100S,T0.110S,T0.120S,T0.130S,T0.133S,T0.140S,T0.150S,T0.160S,T0.170S,T0.180S,T0.190S,T0.200S,T0.220S,T0.240S,T0.250S,T0.260S,T0.280S,T0.290S,T0.300S,T0.320S,T0.340S,T0.350S,T0.360S,T0.380S,T0.400S,T0.420S,T0.440S,T0.450S,T0.460S,T0.480S,T0.500S,T0.550S,T0.600S,T0.650S,T0.667S,T0.700S,T0.750S,T0.800S,T0.850S,T0.900S,T0.950S,T1.000S,T1.100S,T1.200S,T1.300S,T1.400S,T1.500S,T1.600S,T1.700S,T1.800S,T1.900S,T2.000S,T2.200S,T2.400S,T2.500S,T2.600S,T2.800S,T3.000S,T3.200S,T3.400S,T3.500S,T3.600S,T3.800S,T4.000S,T4.200S,T4.400S,T4.600S,T4.800S,T5.000S,T5.500S,T6.000S,T6.500S,T7.000S,T7.500S,T8.000S,T8.500S,T9.000S,T9.500S,T10.000S,T11.000S,T12.000S,T13.000S,T14.000S,T15.000S,T20.000S
9569.0,1011.0,3109.0,4.699999976157369,27.019998702919025,3.2965773274929644,5.493760782321148,11.587999999752332,-3.5768972006522404e-08,0.001191686226366236,-0.17425909655571456,-0.17843316618429228,-0.18189844722029674,-0.1822143359980552,-0.1840840368266814,-0.1831155335043608,-0.18841698740831733,-0.19519269815820095,-0.1947035250154199,-0.18820881190524416,-0.18735355333125298,-0.19200323973301103,-0.19254479930916316,-0.18916969712010387,-0.18435169656388325,-0.19785208629391118,-0.21991830980290153,-0.20066406583738577,-0.238957940166685,-0.2626231426043403,-0.28592020215275293,-0.32919670830697817,-0.3643731985809108,-0.3557979094376514,-0.31749364245641915,-0.2832409897220346,-0.27047935430264924,-0.2575665353202308,-0.31038044698818407,-0.3460561789280066,-0.343923762182258,-0.3422633416213005,-0.33765363710424523,-0.3595249648747636,-0.409232805195181,-0.44923791733752483,-0.511739632227482,-0.545437239854147,-0.5229086011960746,-0.45023142465992244,-0.416170671301559,-0.3802355188595426,-0.31081698655880935,-0.2874241505300794,-0.269486646749523,-0.23823818232328714,-0.21294356054707342,-0.20773114534612486,-0.2045074842762074,-0.20390480844424425,-0.21170432777740628,-0.20330612777292148,-0.1867585526539415,-0.17953758040931858,-0.17413693092792804,-0.16722336648466854,-0.16200537001590318,-0.14434914406100802,-0.11837630289814163,-0.09761090506410394,-0.09157755410611558,-0.08145223285945341,-0.07163189152830335,-0.0634628281935272,-0.055852857523522724,-0.049098730180980654,-0.04315569726609281,-0.037800048219429325,-0.0285960338967303,-0.021566835678698694,-0.01685883975684688,-0.013971162705314245,-0.011489905620850192,-0.009580053731345685,-0.008135367904130802,-0.006994576830904709,-0.006077919071131562,-0.005341887639755202,-0.0045533104311805414,-0.003935851317674993,-0.0036712323231283565,-0.003429673750821144,-0.0030096959534943297,-0.002663482632242196,-0.002371534232164113,-0.0021247459960193563,-0.002014866942676339,-0.0019128401234148047,-0.0017305445561272446,-0.001571971967811692,-0.0014318355414951437,-0.0013076588693344523,-0.001197585437608294,-0.0011013739147491268,-0.0010155944229499592,-0.000836831160995935,-0.0007000214970828081,-0.0005988486689583354,-0.0005167816447806397,-0.00044700830120948616,-0.0003886452912258358,-0.0003411925467849159,-0.00030344465086793755,-0.0002729126700116572,-0.0002471265286958327,-0.00020375486702211255,-0.00016934865852258395,-0.00014238904751081113,-0.00012135646975586621,-0.00010480998814825198,-5.74972772397578e-05
9626.0,1011.0,100144.0,4.699999976157369,12.64999958272125,2.537657270005619,5.670466959786695,11.587999999752332,-3.5768972006522404e-08,0.0011286142045232302,-0.025457149574318143,-0.02626938724154682,-0.02641918439603243,-0.027059207053092053,-0.02872662145974183,-0.02983906353450585,-0.030412025509498217,-0.033783082320145354,-0.03534279247746784,-0.03842024510697824,-0.04000845387290922,-0.043376729248819926,-0.04514107284576865,-0.04566320961792474,-0.04384575791776175,-0.041511886722667035,-0.051367446559541334,-0.05977657865048752,-0.06864639784695109,-0.06317145389176695,-0.052319524038915335,-0.04116632010305854,-0.037852898724587775,-0.03833232711245794,-0.0409700438824716,-0.04252848578260035,-0.044216024339910565,-0.055052461623878335,-0.06607096199023473,-0.0775933953387134,-0.0797470197228343,-0.08753384177717419,-0.08803902012660542,-0.08376491609960297,-0.07739675065879495,-0.07381834958616311,-0.0694130894032682,-0.06463359128992496,-0.054219426475064926,-0.044366015743172005,-0.03992485185098993,-0.035898411545983354,-0.030471565060593193,-0.02722410009477948,-0.024776210309664665,-0.020986734393987024,-0.020070874576842115,-0.019763966361822555,-0.018716931462560156,-0.01648010766333783,-0.014753885606399664,-0.014284399817061123,-0.014434351039776696,-0.014269263791485506,-0.014031671584174465,-0.013738288534818826,-0.013863910985084008,-0.01189100104362705,-0.009602789082439209,-0.00928524527816572,-0.008768490115033528,-0.007981929135917974,-0.007372683092639109,-0.006042992056474303,-0.0051772030483193485,-0.004449477658037915,-0.004373605059715616,-0.004231657734731723,-0.003184878206618135,-0.003144827955309933,-0.002408139024552336,-0.002217268401932427,-0.0019658065893663735,-0.001762980790908145,-0.0015250550270221033,-0.0011874149637937782,-0.0010104156523557835,-0.0009263921655951661,-0.0008803817579264579,-0.0008698014053131585,-0.0008069423103201811,-0.0007652139659713648,-0.0007342482363110874,-0.0005599866344170881,-0.0004900883357623306,-0.00048138653730657135,-0.000474423423791267,-0.0004668359509348302,-0.00044677718750205835,-0.0004230148661124619,-0.0003980675289098241,-0.00037021830720396725,-0.0003413758079656928,-0.00031519390985744456,-0.00030309597958197817,-0.00024281659697766243,-0.00020773885596379502,-0.00016951301962788996,-0.0001346237473033868,-0.00010909300531790767,-9.201995356857323e-05,-7.606577497344204e-05,-6.274891673947772e-05,-5.1803778701225096e-05,-4.246466230595146e-05,-3.181436672990744e-05,-2.510861195770552e-05,-2.0248598533515265e-05,-1.748642678058739e-05,-1.5326837135939516e-05,-8.591436235028768e-06
9644.0,1011.0,100148.0,4.699999976157369,9.95000208307458,2.2975725315160727,5.774986232109958,11.587999999752332,-3.5768972006522404e-08,0.0012973282456185471,-0.0037800119957873946,-0.004019737628668109,-0.003984443076094936,-0.0037736935719128468,-0.003592055295343146,-0.0034327519532059685,-0.003143755203363922,-0.0031863761140889027,-0.003234204784763556,-0.003109242151163399,-0.0031069913644260197,-0.0034020990393806077,-0.0034998237561603153,-0.0036184644429381485,-0.004123498802346446,-0.004425591509904848,-0.005985513445459937,-0.00614483175602677,-0.007342782941623766,-0.007219674925768274,-0.007533291237001657,-0.009108993750785105,-0.011690192351654277,-0.010635232449989781,-0.010531515801687149,-0.01195030307700429,-0.013310746314965717,-0.015513436340947283,-0.0153069145377656,-0.015455685249634352,-0.014264446812137115,-0.011959896601787357,-0.01267478710278769,-0.014268695192502763,-0.015330443351929257,-0.014627534709865378,-0.014637413562449856,-0.015192898178285402,-0.01676104529828844,-0.01786292287190053,-0.016803347966985373,-0.015196253965433776,-0.01280300422461952,-0.010899156316064307,-0.009391834136175023,-0.007788075505816163,-0.0068928285049924135,-0.006519545963456528,-0.006234354667389732,-0.005809120342549189,-0.0050452809014106806,-0.004830394610488689,-0.004627142745972597,-0.0042386339884276335,-0.0038050432982811903,-0.0037107143758219477,-0.003066150153143039,-0.0023531062312734156,-0.0019427569644623656,-0.0017284154473441535,-0.0016120293668998086,-0.0014929135487114008,-0.0013057306522460507,-0.0011414153020324396,-0.00110310191590836,-0.0008610867045104645,-0.0006646657773866792,-0.0005902911996053043,-0.0005526204811363005,-0.0004818825534356767,-0.0003987576067272619,-0.00032966911523509343,-0.00025057981992390125,-0.00016731911368781597,-0.00010595144007239486,-7.553917324168465e-05,-6.492474371122743e-05,-4.59159301060315e-05,-2.5668830709595268e-05,-1.688768480534225e-05,-1.4227130971767554e-05,-1.2832553578104243e-05,-1.2528927295253956e-05,-1.3124058070329915e-05,-1.5810758967748417e-05,-1.3250969661518076e-05,-1.1393032497460788e-05,-9.081427639591581e-06,-5.331765659428525e-06,-3.164536125714182e-06,-2.2355401629382684e-06,-9.214028635826088e-07,3.682462845815693e-08,9.314267210276115e-07,1.687886562146012e-06,3.141934245324434e-06,3.1450644437557936e-06,3.0071652122663938e-06,2.9765015710436723e-06,3.2394254334288664e-06,3.5894595302046165e-06,3.2178295703296536e-06,3.0094291236581702e-06,2.939293882979291e-06,2.888181711339267e-06,2.8503194745955634e-06,2.820681199664135e-06,2.7608844111743177e-06,2.6853458126811755e-06,2.593531244149875e-06,2.1226257317538314e-06
9693.0,1012.0,3054.0,4.6900000175593775,271.569996716865,5.604219936448321,5.88887795310418,9.250999988360098,3.000000034184505,6.241777732426788e-08,-0.0015552336157652065,-0.0015468304791431409,-0.00154982965734198,-0.0015526344508081484,-0.001576124764286074,-0.00157772500292442,-0.0015876259721971052,-0.0016027215165123022,-0.0016119232093915867,-0.0016303314666849436,-0.0016278338621761015,-0.0016390349405888747,-0.0016476349751601122,-0.0016532344945115922,-0.0016516321463133296,-0.001734430456678417,-0.0017106260937251128,-0.001670922109957456,-0.0017390319630084217,-0.0017492289861807861,-0.0017386287129102134,-0.0017395114715210525,-0.0017552119622881036,-0.0017798068211214828,-0.0017960973684253449,-0.0017960737968943249,-0.001813955381094208,-0.0017743524844113867,-0.001804453518937024,-0.0018273295761088212,-0.0018090321214953489,-0.0017905431789612784,-0.0019033318583372393,-0.0020199326860692412,-0.002028659123378493,-0.0020605712765326524,-0.002203063472845057,-0.002541349676118744,-0.002777885497678134,-0.0031847623908560167,-0.003317744845637538,-0.003636733562208711,-0.003985418565667517,-0.004317622114239822,-0.004646927216388353,-0.0050966085591881375,-0.0053365191690578516,-0.0054612315364979775,-0.005689042452602429,-0.006058063854196394,-0.006203801765856161,-0.006092826802131535,-0.005726225853952354,-0.005509625452116594,-0.005275327941826455,-0.004607837882175063,-0.004335549340061968,-0.003754550778094644,-0.003944837601999124,-0.0041531431541946065,-0.00415714529681815,-0.0037147542566195427,-0.0029886688654595503,-0.0024073720374993067,-0.002050867252519467,-0.002070364251995006,-0.0018719640163314412,-0.001640464787796516,-0.0014111658019931536,-0.001131467006472756,-0.0010148696733601884,-0.0008278335114434907,-0.0006586377609625162,-0.000541271846160496,-0.0005171153848189322,-0.0004942581354088776,-0.00045944999885750144,-0.00041717105883201774,-0.0002893516727754407,-0.00024136172283241648,-0.0002365517965795408,-0.0002203819326476571,-0.00017996234800130164,-0.00015220287315051886,-0.00013576342066829364,-0.00013119393710301532,-0.00012915417627250655,-0.00012055439858553612,-0.00010348479968686026,-8.665214262613471e-05,-7.352243673561128e-05,-7.06136893349179e-05,-6.28009095824143e-05,-5.435210285601637e-05,-4.691027577731391e-05,-3.7271641283335966e-05,-2.9589941627757532e-05,-2.1463197705422967e-05,-1.8004420208072872e-05,-1.5940615430274393e-05,-1.4872787878398313e-05,-1.3952940832776908e-05,-1.3381076958802444e-05,-1.2345198431809146e-05,-1.0815307263688909e-05,-8.065893216687275e-06,-7.0279452866189035e-06,-6.06397122269042e-06,-5.20027678015093e-06,-4.461966226334938e-06,-2.330681168676245e-06
9747.0,1012.0,100121.0,4.6900000175593775,123.77999942193075,4.818505813942755,6.633318440039605,9.250999988360098,3.000000034184505,2.6970858584966224e-07,-6.950166525263364e-05,-6.863018747041782e-05,-6.872267054699014e-05,-6.883122321905176e-05,-6.907541468635594e-05,-6.898385935249865e-05,-6.906973679695977e-05,-6.924853921200224e-05,-6.94578501122073e-05,-7.005801114471656e-05,-7.01719827011608e-05,-7.018182404807203e-05,-7.023265293429535e-05,-7.048904811802616e-05,-7.05924177891299e-05,-7.007014140881806e-05,-7.14667321746829e-05,-7.380869659112871e-05,-7.362992058846982e-05,-7.227883644542309e-05,-7.283824253237446e-05,-7.779467220222722e-05,-8.096800026857168e-05,-8.656085789138907e-05,-8.477667030603685e-05,-8.298445900442086e-05,-8.028490351117838e-05,-8.381829620841208e-05,-0.00010439911352019987,-0.00012126890536562595,-0.00012411605642916634,-0.00012516350601753253,-0.0001328923920248098,-0.00014205281097806613,-0.00017964785489507399,-0.00021288139154100345,-0.0001986030255310822,-0.0001975430047505803,-0.00022705827371677985,-0.00021124385208939764,-0.0002256296569076526,-0.00021632152059471944,-0.00019286269443083532,-0.00019237049025993725,-0.00018242209492313558,-0.00018320294336784306,-0.0001800245148735079,-0.0001767183728230231,-0.0001792242565635427,-0.00019335438280375722,-0.00018937412888586402,-0.00016735572574764595,-0.00017062807788736497,-0.00016573545846219678,-0.0001513969915405454,-0.00011614028534490337,-0.00011090859785056792,-0.00011645005510025032,-0.0001251819544202764,-0.00012086944607273719,-0.00011592157383573043,-0.00010159540200168238,-7.545686952405857e-05,-7.647801253238585e-05,-7.109720663964505e-05,-6.648893469927171e-05,-6.537595371857008e-05,-6.16824925417224e-05,-4.653575013229243e-05,-3.664237172275444e-05,-3.727776096232688e-05,-2.5007871930717162e-05,-2.3495490309758727e-05,-2.237014600909139e-05,-1.9958739183121827e-05,-1.6851037463539444e-05,-1.3563434566598869e-05,-1.0957781616361385e-05,-1.065182186079083e-05,-9.873056928539177e-06,-9.240181073554105e-06,-7.92721687404012e-06,-6.030559437982757e-06,-4.2123235529484975e-06,-3.727778169367581e-06,-3.573127743705187e-06,-3.6308826917872106e-06,-4.11013065922097e-06,-3.875816086101911e-06,-3.4231474158424323e-06,-3.047089389659662e-06,-2.8346058834412273e-06,-3.035266214073971e-06,-3.3124950727944254e-06,-3.2742235769999524e-06,-2.347639066112645e-06,-1.9306357435714215e-06,-1.4303002699231375e-06,-1.3789200767651088e-06,-1.2470198389310248e-06,-1.1368961253069475e-06,-1.1179213822780462e-06,-1.0154407662410841e-06,-1.0248166596125913e-06,-9.956521301557813e-07,-8.062927140325488e-07,-6.306958156907389e-07,-5.065922554090665e-07,-3.847395485204545e-07,-3.0826209263342045e-07,-1.3877680554807802e-07
9751.0,1012.0,3075.0,4.6900000175593775,173.40000074638377,5.155601039939843,5.762397234700204,9.250999988360098,3.000000034184505,8.558321824754968e-07,-0.002667556599428753,-0.0026501010605548656,-0.0026517466220948717,-0.0026588396820095067,-0.0026654358322564242,-0.0026626191544551646,-0.0026613812462006996,-0.0026801848828901793,-0.0026893833237165918,-0.002695451818771185,-0.0027051281266584214,-0.0027097598001915683,-0.0027238570453258686,-0.0027303678804212195,-0.0027318121157928104,-0.0027312076180792083,-0.0027499188794192207,-0.0027627240348104616,-0.0028301882478186965,-0.002801397805655538,-0.002725951766626101,-0.0026872078092355293,-0.0027882727195043997,-0.0028100519262445065,-0.002830735011078964,-0.0028786423540030776,-0.002814735143057247,-0.0029415742227205375,-0.002893973695895728,-0.0030906691604910743,-0.0032023114590310456,-0.003504882149881987,-0.0036867792421722578,-0.0038414662062231154,-0.004302570059941123,-0.0046076680406729655,-0.004889481472566958,-0.005054548599977417,-0.005029482417997209,-0.005834181626424197,-0.00631403385446891,-0.00673132857071142,-0.007350872853721063,-0.007663016223401607,-0.007549642534767302,-0.007664250445353717,-0.008190795000303706,-0.007543349886227235,-0.006726768154080012,-0.006309010032071267,-0.00632199160008553,-0.006641537634261907,-0.007125206026078692,-0.00797378624008078,-0.008689262829809625,-0.009862966458003178,-0.009943491368472808,-0.007933076207950356,-0.0075598606633305665,-0.00852510410296814,-0.009499262303651106,-0.009763462484211014,-0.007871300549740416,-0.006759322137094072,-0.005485938125023894,-0.004923324148088801,-0.004488720865699668,-0.00415571199313742,-0.0031643381792501838,-0.0026937877932736902,-0.0022738972257726384,-0.002008399074485979,-0.0016592896535290121,-0.0012651885789632374,-0.001066797455476343,-0.0008277710900329072,-0.000697956545341161,-0.0005873019765389183,-0.00046075491245841705,-0.00040712484030313494,-0.00037392905153362237,-0.00035668295143606967,-0.00032976015929190715,-0.00030896688359242425,-0.0002839332715639151,-0.00025383934966354005,-0.00023772226848006153,-0.00022117510365172657,-0.0001856305143001534,-0.00016156557029075244,-0.00014156027080224675,-0.00012396462410335107,-0.0001093878598178715,-9.6587513173259e-05,-8.713926330332102e-05,-6.445155913085388e-05,-5.204607833754011e-05,-4.372841319871403e-05,-3.660033356705567e-05,-3.23349458499272e-05,-2.8569843969143436e-05,-2.4955907763262516e-05,-2.1439059091933345e-05,-1.9900247120643477e-05,-1.7818438922812126e-05,-1.4770755282284053e-05,-1.1486921842166234e-05,-9.639309233033023e-06,-8.409818331508082e-06,-7.436859553224932e-06,-4.272676926144632e-06
9769.0,1012.0,100127.0,4.6900000175593775,251.36999974871895,5.526925997218736,6.556920396623791,9.250999988360098,3.000000034184505,1.9160795251128e-08,-0.0009278700791132533,-0.0009224103315947791,-0.0009239894579702252,-0.0009277785856011117,-0.0009332791170335898,-0.0009347283356345621,-0.0009374187364081613,-0.0009386903766949779,-0.0009442503806388791,-0.0009454689338353283,-0.0009497081107281707,-0.0009646790205799857,-0.0009690291200111318,-0.0009712591698970351,-0.0009814096971501713,-0.00099126023400223,-0.0009963683736071132,-0.0010028767059711591,-0.0010781756837838455,-0.0011233763303663935,-0.0011903776428968992,-0.0011972742045476448,-0.0012421737047787933,-0.0013036754483490747,-0.0013510761767621176,-0.0013693736178138623,-0.0014236699095596106,-0.0017333681265840008,-0.0020106538424084124,-0.002473857303729058,-0.0025381559996755926,-0.0025452518740455496,-0.0027950542126505243,-0.0030494482919586263,-0.003209737859260518,-0.0027728427263542885,-0.002781749525875931,-0.0032789559543306476,-0.004335268687077775,-0.004063570025010977,-0.0036241697440570187,-0.003468262281548629,-0.0025600565579136083,-0.0025474602625157983,-0.0024132654793540347,-0.001929474132612455,-0.0017760743032853527,-0.0016459732259606736,-0.00154987084849201,-0.0011848663673664466,-0.0011818676247425466,-0.0010781713338791346,-0.0010733723333687147,-0.0010492726402404357,-0.001001473257833016,-0.0008636754711982103,-0.0007838675990160951,-0.0007507303447734809,-0.0009513230439943467,-0.0008611277555926294,-0.0008537290476302385,-0.0007804498092991894,-0.0006347177306247192,-0.0005640162624038034,-0.0006259565057368735,-0.0006130879037192134,-0.0006105595931458615,-0.0005105711307147158,-0.0004132034376153066,-0.00033023480899851824,-0.0002810556614949097,-0.0002340263303666031,-0.00019309695948271005,-0.00015021747614324667,-0.00011739793339364135,-0.00010818837478958344,-0.0001009086313626663,-8.920571000594957e-05,-7.192968711331126e-05,-6.806866851783739e-05,-6.962868836643028e-05,-6.039772544961689e-05,-4.844283580225998e-05,-4.090397049804527e-05,-3.205210837716462e-05,-2.7350236687277e-05,-2.5723295172088412e-05,-2.3524348948354502e-05,-1.954744211838581e-05,-1.916751521630732e-05,-1.8882568994399997e-05,-1.6489605194007146e-05,-1.3166626597632429e-05,-1.1231636676035352e-05,-1.0443638839092972e-05,-8.6173277141801e-06,-7.1812119793754595e-06,-6.930600661507772e-06,-7.010895099551756e-06,-6.247894472624909e-06,-6.430197518845751e-06,-5.754003168613308e-06,-4.5854105546078005e-06,-3.5522190444029206e-06,-3.155728188018511e-06,-2.8258472594458567e-06,-2.2008661946185432e-06,-1.7457842594310085e-06,-1.3373011483575928e-06,-1.0203167749501919e-06,-5.449379344372867e-07
9794.0,1012.0,3088.0,4.6900000175593775,241.83000052213285,5.488235012287716,6.212606099147013,9.250999988360098,3.000000034184505,1.9905853037961293e-08,-0.0003399727261530947,-0.00033773825609491163,-0.00033787782746125803,-0.000338048004175762,-0.00033846627904610013,-0.0003384856119474141,-0.0003385851595723671,-0.0003392119592949518,-0.00033951128064728376,-0.00034066479303011994,-0.00034130434397286344,-0.00034238327172291715,-0.0003429205568412591,-0.0003434978299443602,-0.0003454008393094867,-0.0003497783080150387,-0.0003620497617594709,-0.00035502549738291846,-0.0003545070868746267,-0.0003555723619430371,-0.00035847876405769154,-0.0003687841387496591,-0.0003694558880973527,-0.00037463584775319724,-0.0003846230720394396,-0.00039714661911586813,-0.00039624338598337,-0.000404970935520232,-0.00041730922204879774,-0.0004198719053590383,-0.0004338079211467005,-0.0004384053571701367,-0.0004888123540391983,-0.0005179833074653355,-0.0005916220456012873,-0.0006370282810492312,-0.0007009036357289992,-0.0007133899472141829,-0.0007672545598766924,-0.0008429396043121062,-0.0008428823956783992,-0.0008694656849812263,-0.0009519163662910543,-0.0009719607292282394,-0.001040374115462309,-0.0011491790610172277,-0.0014396731027864402,-0.0015444695214596295,-0.001554466901658617,-0.001579964926037997,-0.0015696654682452308,-0.0013150662596242413,-0.0012391673892046182,-0.0012236678985016124,-0.001213869061389638,-0.0011571713148788101,-0.0008854038504313275,-0.0007190188339030261,-0.0007041376881606924,-0.0007171278280754033,-0.0006403089463677714,-0.0004958622285486028,-0.0004706971609097518,-0.00039013002267621885,-0.00038911031066802187,-0.0003760004166016117,-0.0003367807290466657,-0.00030469089015021047,-0.00027280173782512416,-0.0003163332925832008,-0.00030267394446088785,-0.00023977513799612016,-0.0001736563281131448,-0.0001500672513506815,-0.000128667809292346,-0.00011132806204428116,-9.720510344472669e-05,-9.126305389908701e-05,-7.052492634660627e-05,-5.8488923796173455e-05,-5.543497142700679e-05,-5.079904943468926e-05,-4.084724309495106e-05,-3.002432004685744e-05,-2.5727402061026148e-05,-2.30284681999416e-05,-2.162551925764373e-05,-2.066254518392473e-05,-1.874161456385213e-05,-1.7163709193641196e-05,-1.4334824674865055e-05,-1.2698948952789628e-05,-1.1798057785173332e-05,-1.1462144259772715e-05,-1.0968217352761227e-05,-1.0086282213422463e-05,-7.794645354146384e-06,-5.925001559911906e-06,-4.451953905831731e-06,-3.7546015052094567e-06,-3.2627442590668705e-06,-2.9367824305418936e-06,-2.695816429355488e-06,-2.608646704439479e-06,-2.313773692443701e-06,-2.1514193711003966e-06,-1.7668561633691142e-06,-1.443981042285769e-06,-1.1888022054384349e-06,-9.95080789313942e-07,-4.945845735466655e-07
9796.0,1012.0,100522.0,4.6900000175593775,85.70999915739169,4.450969506969376,5.5606816114899456,9.250999988360098,3.000000034184505,1.9275992194873673e-06,-0.000947360093496314,-0.0009358106848907513,-0.0009377033124327668,-0.0009406880239182232,-0.0009435700802322588,-0.0009442811283328287,-0.0009468563143753869,-0.0009502134176137992,-0.0009516905952862139,-0.0009607047781683128,-0.0009622688052316459,-0.0009659472602318297,-0.0009656577138103711,-0.0009668778010454791,-0.0009695882105473227,-0.000973277259392501,-0.00099962338525874,-0.0010118934258829433,-0.0010641635722024273,-0.0010796223553854005,-0.0010783901077074142,-0.0010325189695217004,-0.001035154519021729,-0.0010585665149765056,-0.001065556174926896,-0.001103590477638843,-0.0011470896917958441,-0.0011792917823135656,-0.00133036745864494,-0.0014993527060568406,-0.0015825086298285396,-0.0017341021553863628,-0.0019192068990257088,-0.002304296866916195,-0.002808619088316908,-0.002602430767844625,-0.002748638626965591,-0.0029669603226451283,-0.00307001695891793,-0.002924406025177987,-0.003017939089825113,-0.0033430114382358364,-0.0032577108667947445,-0.0028842431033480284,-0.0022806678978601917,-0.0020004382490224765,-0.0017374720303324363,-0.0016377818912478694,-0.0014964525117120344,-0.0013431870641593434,-0.0012158593308812483,-0.0012003716469677784,-0.001284884182629934,-0.0013868830042074198,-0.0013743086030455058,-0.0012789655444993351,-0.0013236862379289176,-0.0011075338714865456,-0.0008993466201044144,-0.0009349081870304259,-0.0009377280541704689,-0.0010828366760879814,-0.0012257530228642383,-0.0009620232949101528,-0.0009201750276400478,-0.000960816979904929,-0.0009803221237920843,-0.0010126653356512365,-0.0008893933588633377,-0.0009110391974059465,-0.0007439110820543397,-0.0005758261945932521,-0.0005792169410345742,-0.0006037032900487998,-0.0004619520296679206,-0.000300841951630884,-0.00027551986830308157,-0.0002741829775374585,-0.00018859663563253103,-0.00013814202831726976,-0.00012946874419799957,-0.00012325442454908116,-0.00011715123715569016,-0.00010038217971543512,-8.12292483533389e-05,-6.794102926804337e-05,-5.956294696377365e-05,-5.15340393817381e-05,-4.249539279648492e-05,-3.847557788230634e-05,-3.5670313973093356e-05,-3.0299461042938845e-05,-2.441196337785088e-05,-2.1643814676969324e-05,-2.079603654965154e-05,-1.8480591582568234e-05,-1.5766381010639676e-05,-1.3513462204718763e-05,-1.0912069707102996e-05,-9.437177562696628e-06,-9.15258272770395e-06,-8.730703362169475e-06,-7.669005522296271e-06,-6.200373626948768e-06,-5.190015909433435e-06,-4.208107369951382e-06,-3.4342774570360008e-06,-2.7886209090137133e-06,-2.4089023179811417e-06,-2.2707201218465084e-06,-1.101865476298911e-06
9805.0,1012.0,100395.0,4.6900000175593775,140.60000033186353,4.945918952733134,6.373319795097143,9.250999988360098,3.000000034184505,3.6936663701655527e-07,-0.0006154182457548219,-0.0006116637059331216,-0.0006117925962905535,-0.0006120376826025474,-0.0006125346503117874,-0.0006124562372977342,-0.0006126507111366947,-0.0006124118769593502,-0.0006125364819497537,-0.0006127973730258911,-0.0006134259190315595,-0.000614143609452088,-0.0006145511707182801,-0.0006148081259814157,-0.0006155230100107378,-0.0006168124336475071,-0.0006214786345697943,-0.0006197927244997163,-0.0006231212046539805,-0.0006283338138828864,-0.0006348490879644417,-0.0006479748071804608,-0.0006617484902546919,-0.0006610789316830515,-0.0006640135310190337,-0.0006523404860280662,-0.0006567900306209764,-0.0007010786851609645,-0.0007064269885249289,-0.000749125399236286,-0.0007953831633506188,-0.0009101034836043296,-0.0009432859033553526,-0.0009340270639909474,-0.0009851234349290857,-0.0009399654583249568,-0.0010862771724109068,-0.0012193544911259038,-0.001326337518660559,-0.0012860459144914485,-0.0012610851114484884,-0.0011953730482448432,-0.0012507262239304139,-0.0012308594647928457,-0.0012616055947802232,-0.0013189514864727753,-0.0016821173938160372,-0.0017171367530569872,-0.001733633223449015,-0.0019392053249874814,-0.0021181338479030237,-0.002218239063162621,-0.0023230102359214676,-0.002434709417933845,-0.0024155215404379807,-0.002335350135433032,-0.002240390747476852,-0.0017809378827767337,-0.0019775260471255516,-0.0016512384611059717,-0.001578735566505376,-0.0015352369857945275,-0.0015455533656431146,-0.001436879334436727,-0.001494010848989203,-0.001400040949880164,-0.0012239641190445012,-0.00114838173237787,-0.0010718917739353587,-0.0007938565389309824,-0.0006822645323654566,-0.0006200398672379061,-0.0005621214748475119,-0.0005192848714991608,-0.0005164079873893137,-0.00042531161734595923,-0.00033796545117632885,-0.0002796893042470669,-0.0002054864911227766,-0.0001475425844725433,-0.0001356551822138721,-0.00012715746134707955,-0.00010888121516333458,-8.467903579385305e-05,-7.004013940039048e-05,-5.888672734688485e-05,-5.453538202827918e-05,-5.060795858489396e-05,-4.3675952903288256e-05,-3.9691787296959386e-05,-3.452951649912074e-05,-2.9348149262607893e-05,-2.4809549245371294e-05,-2.1869940686014767e-05,-2.0490331336559703e-05,-1.7312321370413096e-05,-1.6045994120270583e-05,-1.488553621997174e-05,-1.3227188131979351e-05,-1.125589550205896e-05,-9.775517703987612e-06,-8.453326030413921e-06,-7.555012110819568e-06,-7.1058660404197265e-06,-6.357171991810351e-06,-5.3473699916810585e-06,-4.470633577085831e-06,-3.731276152911775e-06,-3.0188236286401324e-06,-2.4466952298286076e-06,-1.1964215019898726e-06
