SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,FreI_  7,FreI_  8,FreI_  9,FreI_ 10,FreI_ 11,FreI_ 12,FreI_ 13,FreI_ 14,FreI_ 15,FreI_ 16,FreI_ 17,FreI_ 18,FreI_ 19,FreI_ 20,FreI_ 21,FreI_ 22,FreI_ 23,FreI_ 24,FreI_ 25,FreI_ 26,FreI_ 27,FreI_ 28,FreI_ 29,FreI_ 30,FreI_ 31,FreI_ 32,FreI_ 33,FreI_ 34,FreI_ 35,FreI_ 36,FreI_ 37,FreI_ 38,FreI_ 39,FreI_ 40,FreI_ 41,FreI_ 42,FreI_ 43,FreI_ 44,FreI_ 45,FreI_ 46,FreI_ 47,FreI_ 48,FreI_ 49,FreI_ 50,FreI_ 51,FreI_ 52,FreI_ 53,FreI_ 54,FreI_ 55,FreI_ 56,FreI_ 57,FreI_ 58,FreI_ 59,FreI_ 60,FreI_ 61,FreI_ 62,FreI_ 63,FreI_ 64,FreI_ 65,FreI_ 66,FreI_ 67,FreI_ 68,FreI_ 69,FreI_ 70,FreI_ 71,FreI_ 72,FreI_ 73,FreI_ 74,FreI_ 75,FreI_ 76,FreI_ 77,FreI_ 78,FreI_ 79,FreI_ 80,FreI_ 81,FreI_ 82,FreI_ 83,FreI_ 84,FreI_ 85,FreI_ 86,FreI_ 87,FreI_ 88,FreI_ 89,FreI_ 90,FreI_ 91,FreI_ 92,FreI_ 93,FreI_ 94,FreI_ 95,FreI_ 96,FreI_ 97,FreI_ 98,FreI_ 99,FreI_100,FreI_101,FreI_102,FreI_103,FreI_104,FreI_105,FreI_106,FreI_107,FreI_108,FreI_109,FreI_110,FreI_111,FreI_112,FreI_113,FreI_114,FreI_115,FreI_116,FreI_117,FreI_118,FreI_119,FreI_120,FreI_121,FreI_122,FreI_123,FreI_124,FreI_125,FreI_126,FreI_127,FreI_128
1031.0,1186.0,4.250000021755695,39.05999861344694,3.6650987490356295,5.792403692743023,3.693999940156937,0.0,-17.008514,-16.32326,-15.941943,-15.726128,-15.669406,-15.500011,-15.759317,-15.549797,-14.501913,-14.178698,-14.009816,-13.2741,-12.918578,-12.60427,-13.007135,-13.206299,-13.037434,-13.237034,-13.435884,-14.103806,-14.480103,-14.487857,-14.750303,-15.481754,-15.354301,-15.405363,-14.911406,-15.015238,-14.379862,-14.143854,-14.202099,-14.222513,-14.137118,-14.5510645,-14.626444,-14.683347,-14.519776,-14.025153,-14.522965,-13.73792,-14.359971,-14.357703,-13.975057,-13.989959,-13.9921055,-14.507072,-15.069641,-14.051212,-14.888609,-14.091562,-13.723968,-13.868706,-13.629396,-13.159156,-13.647916,-14.242985,-13.39203,-13.547767,-13.783443,-12.965805,-13.428936,-13.965662,-13.876751,-14.246732,-14.445585,-14.272879,-14.832827,-14.727465,-14.651474,-14.550104,-14.291836,-14.81991,-14.558583,-14.934746,-14.627822,-15.232284,-14.413567,-14.690286,-14.291419,-15.933269,-15.725355,-15.584757,-15.246292,-15.561391,-15.185074,-14.971436,-15.560782,-14.495136,-16.488924,-15.489324,-15.870861,-16.101204,-16.298418,-16.12805,-16.48455,-17.002083,-16.231289,-16.09142,-16.347364,-15.7490835,-16.454847,-17.190893,-16.347063,-16.94201,-16.997309,-17.263124,-16.47363,-16.998417,-17.235897,-17.238117,-16.69462,-17.182253,-16.585114,-17.391378,-16.858994,-17.10587,-17.48764,-17.185787,-17.274332,-18.30603,-17.388746,-18.14911
137.0,1057.0,7.620000023841859,54.449999530762426,3.9972830414141844,6.119373965668252,8.000000200271607,3.0,-8.2301655,-4.8478084,-5.020062,-5.5913534,-4.463308,-4.838455,-5.246095,-5.7535563,-5.068725,-5.588382,-5.343114,-5.4689207,-5.4288726,-5.5024633,-5.3177047,-5.5602064,-5.9206343,-6.1936016,-6.3084707,-6.7698507,-6.9216723,-7.058073,-7.285318,-6.9809966,-7.4192557,-7.1424675,-7.618855,-7.614469,-7.521735,-7.404115,-7.776724,-7.5994406,-7.5396276,-7.925522,-8.19236,-7.9075074,-7.7705264,-7.753956,-8.064009,-8.069273,-7.8672237,-7.9091105,-8.113097,-7.9749055,-7.8777795,-7.8121767,-7.6687326,-8.0469265,-8.061315,-7.981447,-8.201033,-8.111302,-8.251943,-8.308272,-8.234596,-8.287943,-8.194658,-8.325211,-8.403793,-8.319482,-8.347707,-8.352276,-8.468646,-8.539019,-8.340092,-8.480928,-8.604308,-8.5383835,-8.561297,-8.545143,-8.452302,-8.434865,-8.536858,-8.472638,-8.320427,-8.754124,-8.782476,-8.910885,-8.704618,-8.506433,-8.680303,-8.639099,-9.112124,-8.858139,-9.141145,-9.062551,-9.332923,-9.550582,-9.421859,-9.645644,-9.357212,-9.525446,-9.952243,-9.905584,-9.8876095,-9.926652,-9.768912,-9.928864,-10.109836,-10.172076,-10.34701,-10.067766,-9.934816,-10.459966,-10.10163,-10.561432,-10.162193,-10.734458,-10.110761,-10.55387,-10.21245,-10.365526,-10.732876,-11.454372,-11.665996,-11.317569,-10.910503,-11.237103,-11.103573,-10.917861,-11.562871,-11.230438
1020.0,100162.0,4.259999983608723,106.72999893218278,4.670301836566993,6.480351173512191,10.061999759674073,0.0,-15.580867,-17.37463,-16.909992,-16.661013,-17.113184,-17.975338,-17.888405,-17.836304,-18.024818,-17.71045,-18.351643,-18.431736,-18.016699,-18.19269,-17.989246,-17.618292,-17.533453,-17.378103,-17.260176,-17.190075,-17.029444,-17.133554,-17.199707,-16.816444,-16.991985,-16.593946,-16.902067,-16.872597,-17.025053,-17.226788,-16.97613,-16.99017,-16.93107,-16.575949,-16.322422,-16.455046,-15.800632,-15.14842,-14.963961,-14.907081,-15.396888,-13.9258375,-13.462505,-13.801178,-14.344457,-14.255344,-14.820354,-14.281136,-14.503158,-14.255637,-13.903912,-13.699791,-13.636591,-14.939442,-14.8816185,-15.420057,-15.342017,-15.378726,-16.25394,-15.680559,-16.036814,-15.854402,-15.452346,-15.513039,-15.727165,-15.897346,-15.811737,-15.909626,-15.408922,-15.862504,-15.609179,-15.93267,-16.586325,-15.687724,-15.763014,-15.9321995,-15.699999,-15.957958,-16.61888,-15.394638,-16.198662,-15.532337,-15.239895,-16.342218,-16.635725,-15.557176,-16.788868,-16.710598,-16.284874,-17.221882,-17.208776,-16.674864,-17.025896,-17.14412,-17.296795,-17.371578,-17.200788,-17.052954,-16.138218,-16.968237,-17.350584,-16.961378,-15.798612,-15.781401,-16.212503,-15.602284,-17.689444,-17.438393,-15.861271,-16.738968,-17.637114,-16.663023,-16.729355,-17.00317,-16.350943,-17.145985,-17.13811,-15.629014,-16.533775,-17.638067,-18.029915,-17.22174
1089.0,100162.0,4.050000001490116,130.90999294400214,4.874509747207126,6.480351173512191,7.817000318765641,0.0,-20.868473,-22.497456,-21.239555,-22.428114,-21.392681,-21.142775,-21.079243,-20.647873,-20.917404,-20.848158,-20.59176,-20.86428,-20.83699,-20.383682,-20.50574,-20.52059,-20.514156,-20.496777,-21.138288,-20.945517,-20.967012,-20.075808,-19.708069,-19.342388,-19.137178,-19.058857,-19.42119,-19.337349,-19.521046,-19.478216,-19.755507,-19.891836,-20.007439,-19.345678,-18.806269,-18.98759,-18.920046,-18.60286,-18.836319,-18.525244,-17.938663,-17.93215,-18.052588,-18.178905,-17.822922,-17.509073,-17.98783,-17.822983,-18.166563,-18.059734,-18.162636,-18.013186,-18.184143,-18.352365,-18.170073,-18.175812,-17.987038,-18.398144,-17.752726,-18.065256,-17.783468,-17.71993,-17.794535,-18.582987,-17.561201,-18.355322,-18.106295,-17.728565,-18.055567,-17.932283,-18.176008,-18.184551,-18.416422,-18.197863,-18.002802,-17.971048,-17.92538,-18.247776,-18.807404,-17.868963,-17.833197,-17.703892,-18.619564,-18.243229,-18.63466,-18.222385,-18.257149,-18.48673,-19.13035,-18.461699,-18.18609,-18.764767,-18.643406,-18.66791,-18.969992,-18.65197,-18.90676,-18.51889,-18.817045,-18.849726,-18.538868,-19.105112,-19.15408,-18.822203,-18.989283,-18.625782,-19.391531,-18.983732,-19.325232,-19.013355,-19.192152,-19.37345,-19.17564,-19.8117,-19.805119,-18.777275,-18.900623,-19.692747,-19.441483,-18.844395,-18.979263,-19.373371
192.0,254.0,5.199999987483025,25.0899996381253,3.2224692951494913,6.225013850860506,8.999999827146532,2.0,-14.111594,-10.958013,-11.509771,-11.242167,-12.319196,-11.761531,-12.083267,-12.186578,-12.768559,-12.216213,-12.125288,-12.76753,-11.2666025,-11.064316,-11.426329,-9.977506,-10.339962,-10.346169,-9.898136,-9.865141,-9.109797,-9.1863985,-9.635137,-9.515828,-9.757874,-9.692596,-9.66271,-9.417665,-9.000772,-9.868791,-9.446743,-9.174173,-9.271213,-9.246611,-9.358566,-9.507266,-9.2267,-8.581912,-8.580323,-8.705186,-8.894107,-9.041651,-9.128223,-9.511207,-10.258591,-10.327138,-10.004992,-9.700816,-9.659265,-9.845776,-9.830414,-10.152664,-9.89275,-10.012048,-9.722307,-9.943195,-9.516564,-10.214923,-10.880081,-10.283459,-10.5750885,-10.798215,-10.125137,-9.497356,-9.696397,-9.68202,-9.614676,-9.598664,-9.759065,-9.366786,-9.509413,-9.747185,-10.155035,-9.594426,-9.347148,-9.861941,-9.881839,-10.043113,-10.312845,-9.695853,-9.617619,-10.648985,-9.82959,-11.289423,-9.4520235,-9.963197,-10.766366,-9.425988,-10.532628,-11.879147,-11.212823,-9.418933,-11.996193,-10.271219,-12.704367,-10.826848,-13.380995,-10.111137,-9.981593,-10.734532,-9.7416315,-13.22609,-9.857668,-10.54073,-10.618121,-11.191601,-8.930848,-10.251086,-10.778074,-12.60606,-9.807685,-9.811555,-9.715232,-13.76643,-9.989011,-9.055299,-10.402019,-11.638941,-13.365445,-12.421819,-9.19615,-10.82666
1018.0,3076.0,4.44999997675419,169.72999525785445,5.134208709849825,6.192362518457733,14.795000660419465,0.0,-18.877888,-20.113363,-20.178963,-19.231281,-19.186201,-18.964321,-19.694662,-19.686604,-19.279202,-18.588848,-18.357065,-18.28234,-18.208294,-18.106163,-18.258598,-17.932251,-17.504187,-17.620014,-17.74863,-17.58119,-17.71913,-17.175516,-17.302914,-17.3919,-17.17649,-16.990044,-16.761406,-16.840836,-16.609615,-16.486454,-16.14751,-16.045338,-15.734352,-16.035177,-15.995439,-16.154097,-16.110855,-16.182081,-16.263987,-16.082806,-16.32845,-16.142284,-16.388083,-16.153044,-16.113756,-16.285192,-16.320469,-16.22612,-16.221361,-15.920154,-16.262394,-16.056799,-16.163448,-16.705051,-16.078955,-16.376558,-16.029226,-16.304396,-16.214287,-16.284336,-15.834635,-15.968514,-15.804737,-15.78951,-15.78582,-16.23534,-16.311705,-16.400177,-16.213388,-16.779902,-16.856094,-16.630928,-16.21814,-17.00528,-16.817806,-16.410604,-15.720521,-16.500824,-17.262445,-16.620104,-17.015192,-16.823418,-17.50741,-16.877699,-17.246382,-17.374117,-18.086243,-16.893646,-17.489985,-17.899511,-16.890726,-17.392296,-17.950533,-17.686687,-18.272417,-17.891897,-17.70823,-17.955547,-17.609266,-17.964975,-17.980652,-17.79289,-17.779667,-18.167574,-18.247343,-18.330946,-17.826496,-18.06315,-18.227755,-17.87603,-18.09226,-18.1715,-18.063208,-18.201626,-18.20142,-18.13473,-18.524263,-17.898933,-17.945196,-18.549023,-17.604616,-17.84637
137.0,1044.0,7.620000023841859,2.7399999311473215,1.0079577339910117,6.421589766050302,8.000000200271607,3.0,-5.690507,-5.327996,-3.8917196,-3.8870661,-3.618898,-3.0340574,-3.04035,-2.858554,-2.4014,-2.2102203,-2.5378587,-3.0935063,-3.287061,-3.4504879,-3.1611145,-3.2936034,-3.1122425,-3.196622,-2.9797912,-2.916702,-2.8982787,-2.8390422,-3.1128058,-3.467991,-3.43538,-3.1857598,-3.305392,-3.1411228,-3.5954812,-3.6853344,-3.8820903,-3.7825146,-3.692614,-3.681713,-3.7812982,-3.8509557,-4.2657437,-4.1117167,-3.9744594,-4.1426015,-4.161869,-4.173826,-4.010934,-4.0294766,-4.214413,-4.01784,-4.1451,-4.381881,-4.8367643,-4.830304,-4.8847675,-4.79069,-4.9357862,-5.0992255,-4.9907637,-5.2449446,-5.3433685,-5.2307568,-5.227266,-5.2878304,-5.175046,-5.005664,-5.320119,-5.424641,-5.6705046,-5.7365003,-5.8012466,-5.856538,-5.695999,-5.5777655,-5.8767643,-5.646692,-5.5425115,-5.6415772,-5.786618,-5.7298617,-5.5809054,-5.568357,-5.7243214,-5.793389,-5.7934604,-5.833114,-5.843485,-5.8268886,-5.9590387,-5.647232,-5.8262086,-5.7076826,-5.9725533,-5.815527,-5.936796,-5.798046,-5.778593,-6.1367507,-5.9519405,-5.8757095,-6.2451715,-6.4143586,-6.072704,-6.553917,-6.3088017,-6.3700185,-6.6005974,-6.6671596,-6.785628,-6.385906,-6.7779336,-6.671253,-6.74489,-7.076891,-6.728311,-6.9328027,-6.8416257,-6.684965,-6.9970207,-6.566816,-6.929607,-6.6936135,-6.8429704,-6.759632,-6.952825,-6.821664
40.0,252.0,6.50000011920929,80.36999736100434,4.38664074203985,5.86377325752149,5.099999837875367,2.0,-11.989279,-10.576126,-9.480186,-9.207561,-8.661399,-8.911679,-7.7755694,-7.762579,-7.896144,-8.0447445,-7.2200756,-6.8573284,-7.5055547,-7.2436795,-7.0289717,-7.0250535,-7.45501,-7.485277,-7.6529527,-8.020527,-7.761076,-7.4108305,-7.3993573,-7.884403,-7.8192544,-7.4701495,-7.454594,-7.7286925,-6.829562,-6.631918,-7.0448313,-6.8343353,-6.8995914,-7.0546317,-7.324546,-7.524791,-7.5611053,-7.773758,-8.346107,-8.014302,-7.861818,-8.011052,-7.5528092,-8.000431,-8.044274,-7.483251,-7.7193794,-7.69573,-7.538067,-7.5871415,-7.6060987,-7.6950884,-7.838619,-7.562922,-7.658803,-7.7264633,-7.3803906,-7.340539,-7.287796,-7.5070148,-7.7107725,-7.6869216,-7.6220775,-7.7114143,-7.829078,-8.092053,-8.314989,-8.580357,-9.084026,-8.816112,-8.647264,-8.833107,-8.895046,-9.002865,-9.17897,-9.3509,-10.499495,-10.357959,-9.796033,-10.477508,-11.223383,-11.437914,-11.694479,-12.269266,-11.75141,-12.224661,-12.929615,-12.677342,-12.919672,-12.649386,-13.113382,-14.037048,-15.800313,-14.0513115,-14.915837,-14.281478,-13.820373,-14.554001,-15.060744,-14.525795,-15.917157,-14.289184,-15.228874,-15.100464,-15.246413,-15.452586,-16.413452,-15.318991,-16.131489,-16.408915,-16.09178,-17.43678,-17.762852,-16.837427,-16.82261,-15.264808,-16.348804,-15.494928,-15.962402,-14.952215,-16.642849,-16.670599
175.0,796.0,6.300000098943711,109.53999909967183,4.696289662705071,5.557638574564218,15.9999999666214,2.0,-11.787569,-10.994925,-9.681172,-8.687505,-8.301072,-7.047631,-7.274677,-7.800356,-8.064523,-8.700774,-8.745699,-9.011554,-9.0443945,-8.881927,-9.125708,-9.040108,-9.810581,-9.944069,-9.733244,-9.344943,-9.673131,-10.1225395,-9.813782,-9.937932,-10.335882,-10.261507,-10.3957615,-10.609925,-10.869694,-10.489342,-10.471187,-10.713116,-10.678069,-10.341891,-10.350441,-10.700688,-10.742884,-10.508738,-10.747433,-10.744681,-10.65589,-10.542465,-10.798001,-11.023578,-11.282277,-11.178165,-11.325615,-11.159123,-10.659726,-11.431228,-12.099319,-11.999739,-12.256791,-12.259261,-12.175682,-12.132826,-12.417294,-12.389342,-12.562983,-12.668063,-12.857828,-13.276782,-13.223168,-13.671039,-13.617648,-13.568372,-13.601861,-13.79791,-13.790221,-14.206593,-15.031703,-14.107145,-14.30618,-14.723997,-14.815783,-14.690941,-15.062437,-14.262517,-15.306527,-15.251017,-15.258007,-15.912496,-15.738409,-15.728514,-15.561286,-15.714309,-15.843736,-16.012709,-16.605726,-16.285976,-15.995196,-16.743319,-17.18703,-16.291573,-17.116934,-16.523874,-17.654242,-17.049526,-16.633316,-17.456959,-17.321554,-17.49469,-18.21409,-17.18857,-17.549364,-17.67492,-17.66689,-18.177158,-17.563004,-18.434286,-18.2486,-17.785751,-17.664238,-18.677505,-18.149778,-18.121294,-18.02996,-18.331575,-19.595137,-19.162909,-18.42849,-19.030338
1075.0,1592.0,4.170000000596047,71.53999683469533,4.270256786691693,6.587550105107611,4.957000120282173,0.0,-20.035372,-21.216896,-21.06083,-20.657894,-21.116875,-20.233288,-19.980562,-19.940208,-19.378946,-19.551977,-19.493473,-19.391426,-18.828245,-18.706703,-18.60798,-18.330244,-18.34283,-18.56982,-18.343573,-18.584122,-18.20421,-17.919752,-17.77457,-17.4305,-17.449097,-17.78322,-17.668581,-17.62127,-16.899687,-16.411285,-16.42006,-16.260612,-16.371046,-16.608711,-16.431807,-16.185656,-16.018562,-16.651516,-17.38452,-16.933746,-16.584202,-16.906706,-16.904222,-16.66549,-17.189016,-17.376835,-17.112253,-17.443521,-17.301714,-17.003328,-17.059267,-17.334549,-17.462608,-17.910185,-17.514229,-17.79297,-17.978918,-18.097893,-18.366795,-18.580942,-18.924278,-18.929052,-18.276527,-19.204288,-18.519705,-18.969915,-18.604523,-19.076359,-18.978825,-19.190752,-18.81063,-19.039185,-19.266413,-19.0936,-18.539228,-19.128294,-19.615145,-19.062721,-19.24179,-19.311317,-19.52253,-19.601528,-19.232853,-19.100657,-19.513983,-19.509943,-19.166075,-19.486364,-19.690332,-19.3931,-18.934395,-19.400927,-19.185215,-19.278404,-19.41561,-19.335016,-19.560343,-19.898476,-19.244873,-19.437626,-19.636358,-19.519218,-18.94556,-19.374292,-19.588306,-19.525782,-19.589668,-19.531523,-19.785698,-19.89702,-19.51968,-20.326855,-19.756319,-19.449371,-19.892588,-19.988214,-19.716394,-19.797197,-19.66434,-19.736223,-19.613832,-19.750082
60.0,435.0,5.700000038146974,14.909999960027633,2.7020322955282476,6.28629600524707,4.699999918341637,0.0,-10.466967,-10.332807,-9.001268,-8.500752,-9.546899,-9.657463,-8.844776,-8.111872,-7.9386363,-7.389,-8.503346,-8.190567,-7.3699193,-7.669724,-6.5052524,-6.6410575,-6.690749,-6.334864,-6.4325786,-6.593277,-6.130709,-5.8620667,-5.941161,-6.123722,-6.549582,-6.75827,-6.8002357,-6.241509,-7.4563575,-7.674938,-7.5475087,-7.4644957,-8.746304,-9.123443,-8.777325,-8.813047,-9.22394,-9.037297,-8.815211,-9.161291,-9.907127,-9.6713505,-9.70379,-9.76213,-9.368513,-9.174814,-9.24296,-9.7060375,-9.894578,-9.985607,-9.475998,-10.196194,-9.715863,-10.243937,-9.973183,-9.688816,-10.121633,-10.099468,-10.255101,-10.119816,-10.003346,-9.77575,-10.215487,-9.906926,-10.453827,-9.694253,-9.533044,-9.734416,-10.647569,-10.119118,-9.7695265,-9.989384,-9.5592375,-10.345444,-10.5793705,-10.399103,-10.760699,-10.29338,-9.886095,-12.565368,-10.689032,-10.720994,-11.281013,-11.382715,-10.667046,-11.000231,-10.842528,-10.6539755,-11.218979,-11.164306,-11.137428,-11.537099,-12.354906,-11.611076,-11.697786,-11.476251,-11.687114,-12.067813,-12.954715,-12.13059,-12.19035,-12.133631,-12.282762,-13.646707,-12.774988,-14.104992,-13.002614,-11.839196,-12.373837,-12.330677,-11.711783,-11.962979,-12.356219,-12.114467,-12.493987,-13.144619,-11.757195,-12.553271,-14.0661335,-12.839539,-12.49529,-13.181782
1076.0,100177.0,3.7899999979883434,228.96999878883358,5.433590870326547,6.1047931930843164,11.017999790906908,2.0,-23.427145,-22.923355,-23.866806,-23.03339,-22.574427,-22.413652,-21.531809,-21.39095,-21.221077,-21.406425,-21.058872,-21.03474,-20.615232,-20.731787,-19.832483,-20.071205,-19.715912,-19.911667,-20.051874,-20.046011,-19.479937,-19.300259,-19.897017,-20.116156,-20.396511,-20.24809,-20.301735,-19.997868,-20.032854,-19.916199,-20.043388,-20.571255,-20.559748,-20.568594,-20.708712,-20.72627,-20.956652,-21.22538,-21.396566,-21.189066,-21.174517,-21.460629,-21.515402,-21.308256,-21.295328,-21.350155,-21.149374,-21.453207,-21.456343,-21.762701,-21.46351,-21.371565,-21.708752,-21.505362,-21.777504,-21.491226,-21.526587,-21.662064,-21.510666,-21.25573,-21.734602,-21.66347,-21.711054,-21.681286,-21.60639,-21.333023,-21.501162,-21.810295,-21.647984,-21.315193,-21.419828,-21.763048,-21.906029,-22.523254,-22.021643,-22.119663,-22.13752,-22.902622,-22.215664,-21.996595,-22.645678,-22.260084,-22.450378,-22.585506,-22.256483,-22.367826,-22.370682,-22.997536,-23.008532,-23.215345,-22.992048,-22.829708,-23.324587,-23.704878,-22.934998,-23.228306,-23.6154,-23.583431,-23.646723,-23.553076,-23.157694,-23.51752,-23.852192,-24.387032,-23.690334,-24.012568,-24.145592,-24.312414,-25.153286,-24.33908,-24.248991,-24.45957,-25.154413,-25.013546,-24.861263,-24.887962,-24.589193,-24.609436,-25.150448,-24.660976,-25.200018,-24.98239
1086.0,100272.0,4.189999989569187,308.5900035345554,5.7320135918112,6.46769869516375,8.874999787807466,0.0,-27.120272,-27.720865,-26.859997,-26.907888,-26.730577,-26.303661,-25.522703,-25.094639,-24.598404,-24.754683,-24.335049,-24.40096,-24.218618,-24.102247,-24.129639,-24.2814,-24.051914,-23.992596,-24.101183,-23.963583,-24.002638,-24.06675,-24.27431,-24.275732,-24.052454,-24.339092,-23.953619,-23.768448,-24.240944,-24.288832,-24.265867,-24.63521,-24.86888,-24.930174,-24.892117,-25.023485,-24.945152,-24.938751,-25.167398,-25.007109,-25.209284,-25.460207,-25.32836,-25.464596,-25.45655,-25.601053,-25.594305,-25.651768,-25.737734,-26.07719,-26.072351,-26.046516,-25.97572,-26.093822,-25.956347,-25.950026,-26.200691,-26.265223,-26.137495,-26.428001,-26.316732,-26.315817,-26.385147,-26.56633,-26.602293,-26.681654,-26.495905,-26.656958,-26.884434,-26.730381,-26.732792,-26.72726,-27.125216,-26.828402,-27.086283,-26.995378,-26.94417,-27.2144,-26.988256,-27.549858,-27.34416,-27.449612,-27.552544,-27.92551,-27.665285,-27.861252,-27.957453,-28.317232,-28.089912,-28.6243,-28.589928,-28.970125,-28.615377,-28.67946,-29.182419,-28.856186,-28.939728,-29.20153,-29.366512,-29.222292,-29.548956,-29.633997,-29.79442,-29.623148,-29.820532,-29.412794,-29.983511,-30.00413,-30.458626,-29.994411,-30.336842,-30.139477,-30.436954,-30.763163,-30.919523,-31.390398,-30.383442,-30.722076,-30.82457,-31.579952,-31.694904,-31.303654
1061.0,3040.0,4.1099999684095385,214.69999793827532,5.3692416976894455,6.637257977288146,8.329999918937684,2.0,-23.420746,-23.79211,-24.595545,-23.782509,-23.615854,-22.918692,-22.49345,-22.588402,-22.859158,-22.530931,-22.180893,-21.910622,-21.522652,-21.894037,-21.523563,-21.287275,-21.307817,-20.89963,-21.183517,-21.121887,-21.154314,-21.16932,-21.188486,-21.07595,-20.82781,-20.971926,-20.97679,-20.95688,-21.019827,-21.164968,-21.12481,-21.064333,-21.127474,-21.146885,-21.21833,-21.262995,-21.03196,-21.340902,-21.237,-21.214315,-21.33397,-21.284128,-21.435936,-21.186516,-21.449772,-21.375772,-21.468868,-21.423996,-21.457565,-21.684832,-21.774021,-21.611763,-21.877638,-21.592724,-21.630613,-21.841982,-21.901735,-21.802433,-21.65836,-22.138077,-21.939413,-22.056082,-22.311073,-22.202604,-22.109882,-22.283474,-22.518476,-22.428556,-22.376947,-22.286102,-22.16299,-22.293633,-22.734348,-22.653625,-22.585615,-22.716942,-22.451746,-22.639135,-22.842918,-22.927752,-22.986414,-22.971905,-22.73116,-22.95011,-22.91866,-22.985865,-23.013838,-23.319263,-23.260647,-23.800076,-23.384954,-23.464228,-23.778254,-23.53127,-23.661598,-23.791838,-23.875357,-23.668083,-23.782297,-24.146978,-23.826183,-24.459055,-23.972244,-24.3134,-24.300835,-23.922277,-24.150517,-24.435648,-24.019243,-24.850784,-24.477802,-24.877665,-24.92003,-24.799618,-25.276194,-24.618599,-24.62644,-24.744646,-24.94883,-24.844957,-24.788107,-24.648773
1048.0,100439.0,4.270000010728836,241.80999955415723,5.488152048554493,6.1841489184850875,4.057000043392182,0.0,-23.053942,-22.78247,-23.199821,-21.953712,-21.25597,-20.507118,-20.311527,-20.21463,-20.355923,-20.636234,-20.57404,-20.169031,-20.352806,-20.594791,-20.734728,-20.36821,-20.245567,-20.545292,-20.841581,-20.8641,-20.833979,-20.82478,-20.957071,-21.248438,-21.29348,-21.309284,-21.373503,-21.536617,-21.530022,-21.609497,-21.54846,-21.370922,-21.631647,-21.596672,-21.76352,-21.811604,-21.993246,-22.01208,-22.181782,-22.17398,-22.423393,-22.535978,-22.560043,-22.441288,-22.536596,-22.776512,-22.908564,-23.329525,-23.353893,-23.361158,-23.315834,-23.58196,-23.618376,-23.61113,-23.844845,-23.879211,-23.9718,-24.0373,-23.911573,-23.979633,-24.137045,-23.899584,-24.278082,-24.368246,-24.642511,-24.565659,-24.55217,-24.69624,-24.704353,-24.583069,-24.717333,-24.576721,-24.656227,-24.706167,-24.777336,-24.759737,-25.100298,-25.167858,-25.11246,-25.184734,-25.243828,-25.220812,-24.961958,-25.23548,-25.210789,-25.327831,-25.424965,-25.309967,-25.541882,-25.43361,-25.567175,-25.595404,-25.572031,-25.603884,-25.72561,-25.713982,-25.77683,-25.816296,-25.867455,-25.817976,-25.846306,-25.892864,-25.976402,-25.881289,-25.994953,-25.939919,-25.897934,-26.147959,-25.754045,-25.811787,-26.016096,-25.959648,-26.034908,-26.206375,-26.15733,-26.269823,-26.261238,-26.09054,-26.21864,-26.152988,-26.29898,-26.24512
139.0,1594.0,4.810000039339066,9.049999610744415,2.2027649453175115,6.052347956112127,8.000000200271607,4.0,-7.4339943,-8.265944,-8.073688,-8.109914,-5.652708,-7.274363,-7.2834644,-7.4529023,-6.3776803,-7.1832147,-7.8283434,-7.73418,-7.696988,-6.4456806,-6.5071177,-6.7641253,-6.762754,-5.857262,-6.868816,-6.5801663,-6.4893517,-4.614065,-4.643741,-4.3931894,-5.009862,-5.385417,-5.0389833,-5.7573366,-5.4784083,-5.9437013,-5.679838,-5.146053,-5.4232726,-5.2276626,-4.8635755,-4.9989214,-5.1005664,-4.481427,-4.976732,-4.838315,-5.0434856,-5.2273116,-5.4371085,-5.033461,-4.8584027,-4.1854134,-5.0589314,-5.2513003,-5.0826683,-6.0268435,-5.8752875,-5.487787,-6.9328046,-5.7952247,-5.864328,-5.1871514,-5.609265,-6.7738156,-5.9903913,-6.923151,-5.3641534,-5.749677,-5.4045315,-5.89999,-5.42104,-5.8671455,-6.6003213,-5.9752884,-5.9159927,-6.428876,-6.684773,-6.3560643,-6.986964,-5.98302,-5.5336795,-7.1740103,-6.5886593,-6.6941857,-5.875746,-7.139478,-7.1237507,-7.550028,-5.792729,-6.1353965,-7.3868876,-5.727534,-7.4408746,-7.400235,-6.012091,-7.5471406,-7.576594,-5.672395,-5.791328,-5.861964,-6.1213455,-7.6261015,-7.0649047,-7.7809925,-8.069795,-8.890873,-9.834424,-9.174349,-7.989432,-8.72561,-10.008493,-6.9346147,-7.7982793,-7.375682,-9.252639,-9.251789,-10.2896185,-10.949901,-9.827429,-9.252412,-7.285874,-7.284154,-8.49375,-8.641069,-11.596189,-9.942066,-11.059598,-11.963002
