,east_comp,north_comp,verti_comp,Time
675,-0.002948116,-0.010673759,0.010014574,13.5
676,0.014638667,-0.005459168,-0.001634828,13.52
677,0.027115099,-0.009057452,-0.018877976,13.54
678,0.013483842,-0.01760671,-0.0230079,13.56
679,-0.006198754,-0.021558974,-0.000398479,13.58
680,0.006457989,-0.018648158,0.011295625,13.6
681,0.019813512,-0.004818234,-0.007023692,13.62
682,0.011671494,0.008309576,-0.006042646,13.64
683,-0.003366503,0.014981486,0.004310369,13.66
684,-0.022733943,0.023756264,0.002844756,13.68
685,-0.018921095,0.005863757,0.002019159,13.7
686,-0.005241446,-0.008276462,0.005934871,13.72
687,-0.007819291,0.001130283,-0.012989963,13.74
688,0.001758619,0.012332933,-0.011076344,13.76
689,0.003071936,0.023715918,0.002768511,13.78
690,0.00069958,0.016225483,0.010824556,13.8
691,0.019291346,-0.00884112,0.025288908,13.82
692,0.016875727,-0.012118654,0.004613238,13.84
693,0.011152369,0.003097627,-0.008116693,13.86
694,0.003681567,-0.001020057,-0.012567054,13.88
695,-0.00928129,-0.009215624,-0.016447539,13.9
696,-0.00159012,-0.005922252,-0.014442606,13.92
697,0.003530016,-0.008511573,-0.009224722,13.94
698,-0.00477547,-0.011620348,-0.013667098,13.96
699,-0.01155484,-0.007021495,-0.010506746,13.98
700,-0.008147731,0.008042754,0.004042683,14
701,-0.01971079,0.016466757,0.010364418,14.02
702,-0.026042307,0.023612448,0.004719023,14.04
703,-0.004029237,0.038212261,0.005728388,14.06
704,-0.001407199,0.052545078,0.012811624,14.08
705,-0.024123727,0.034175546,0.015396588,14.1
706,-0.020711256,0.0131047,0.01187823,14.12
707,0.013369694,0.015177232,0.003234057,14.14
708,0.029639769,0.000339968,-0.007684971,14.16
709,0.015274954,-0.034990932,-0.012973033,14.18
710,-0.010704223,-0.044200784,-0.011824913,14.2
711,-0.018758442,-0.044664237,-0.0135887,14.22
712,0.01500336,-0.058158417,-0.005367777,14.24
713,0.050752843,-0.045863415,0.00655335,14.26
714,0.03760059,-0.034110779,0.004005035,14.28
715,-0.002695131,-0.029305321,0.003068287,14.3
716,-0.008322486,-0.023750343,0.012486493,14.32
717,0.008828196,-0.008366462,-0.000821804,14.34
718,-5.68e-05,0.011453965,-0.006009047,14.36
719,0.014618587,0.000690912,0.000484204,14.38
720,0.025082092,0.011024256,0.016219794,14.4
721,-0.006980449,0.039330641,0.008671069,14.42
722,-0.034037503,0.045513583,-0.002676107,14.44
723,-0.036214179,0.028892106,0.007739553,14.46
724,-0.048797871,0.013149723,0.001703834,14.48
725,-0.060634108,0.037069291,-0.008228156,14.5
726,-0.023636351,0.043376828,-0.006969069,14.52
727,0.014575008,0.00093954,-0.002023382,14.54
728,0.040607704,-0.029549874,0.00456733,14.56
729,0.027150864,-0.01307141,-0.000309659,14.58
730,0.009211076,-0.026904817,-0.010098194,14.6
731,-0.008120977,-0.007511375,0.003318837,14.62
732,-0.030530266,0.035855682,0.015374995,14.64
733,-0.000909975,0.024686502,0.00478357,14.66
734,0.032932526,-0.004796381,-0.006071025,14.68
735,0.020791453,0.012415733,-0.004964963,14.7
736,-0.002399783,0.009360091,-4.87e-05,14.72
737,-0.004827864,-0.039618338,0.009511912,14.74
738,-0.008836,-0.045565831,0.001445585,14.76
739,-0.000890543,0.000836119,0.00257669,14.78
740,0.012637272,0.010348563,-0.00287423,14.8
741,0.038035472,-0.001526158,-0.007447796,14.82
742,0.032303302,0.01708227,-0.003903571,14.84
743,-0.013926685,0.020230807,-0.004082228,14.86
744,-0.031924829,-0.00373647,0.008565599,14.88
745,-0.006733176,-0.034980199,0.011326402,14.9
746,0.024556284,-0.032148654,-0.000452364,14.92
747,0.022706602,-0.020245461,-0.005553387,14.94
748,-0.013646428,-0.019635689,-0.022026661,14.96
749,-0.02133416,-0.01214675,-0.010657272,14.98
750,0.012569854,0.012729473,0.021449912,15
751,-0.000704138,0.005960623,0.018604477,15.02
752,0.00195575,-0.024132002,0.024274893,15.04
753,0.023203755,0.001767059,0.018881387,15.06
754,-0.002620339,0.054520792,0.005490833,15.08
755,-0.037373781,0.063076205,0.0002675,15.1
756,-0.016118822,0.020766501,0.004458944,15.12
757,0.01191524,-0.008659122,0.009314967,15.14
758,-0.014604212,-0.006166237,-0.009341453,15.16
759,-0.028465785,-0.002772514,-0.018763996,15.18
760,-0.023318245,0.016958755,-0.008408227,15.2
761,-0.011754069,-0.013251426,0.002577681,15.22
762,-0.009477266,-0.040878628,0.003518024,15.24
763,0.012193444,-0.0495918,0.004761912,15.26
764,0.037673827,-0.022211446,-0.008751949,15.28
765,0.020160793,0.000628418,-0.026527733,15.3
766,0.015667197,-0.019697087,-0.002220631,15.32
767,0.024732012,0.018267902,0.019702319,15.34
768,0.03386628,0.026822734,0.021840911,15.36
769,0.015456732,0.005135557,-0.002930854,15.38
770,-0.016529158,-0.000501495,-0.020393769,15.4
771,-0.04350437,0.012390474,-0.012949131,15.42
772,-0.056385694,0.044185338,0.007747385,15.44
773,-0.052249633,0.007490629,0.014315884,15.46
774,-0.025175091,-0.039914629,-0.002782836,15.48
775,0.02634456,-0.037155076,-0.0279405,15.5
776,0.010137834,-0.001824363,-0.032535284,15.52
777,-0.030898825,0.0161338,-0.008083517,15.54
778,-0.021418043,0.006159374,0.015787887,15.56
779,0.021150274,-0.003711741,0.03585316,15.58
780,0.059716774,-0.005327005,0.045760026,15.6
781,0.07455843,-0.000788824,0.026149109,15.62
782,0.063645815,0.019402043,-0.009505613,15.64
783,0.05718725,0.023595323,-0.032334328,15.66
784,0.023696908,0.022555101,-0.024860719,15.68
785,-0.02620472,0.050488077,-0.004632784,15.7
786,-0.062802517,0.037508855,0.002044919,15.72
787,-0.061514282,-0.021156967,0.005734967,15.74
788,-0.048937766,-0.068489145,0.015467126,15.76
789,-0.029241668,-0.080603101,0.006917897,15.78
790,0.008759095,-0.033028887,-0.004869095,15.8
791,-0.007641977,0.027974168,-0.022060939,15.82
792,-0.044731286,0.039483533,-0.033855879,15.84
793,-0.043327544,0.034952026,-0.030323606,15.86
794,-0.004626942,0.006420857,0.005530683,15.88
795,0.033957739,-0.017653691,0.027266217,15.9
796,0.023143215,-0.006398481,0.02487025,15.92
797,-0.01588424,0.002212607,0.021233983,15.94
798,0.020703149,-0.00971776,0.015817095,15.96
799,0.022875938,0.001315628,0.01055215,15.98
800,0.006625334,0.003582997,-0.006698889,16
801,0.015600191,0.021828024,-0.033552285,16.02
802,0.02782065,0.009248434,-0.031910294,16.04
803,0.006722486,-0.041506485,0.002828224,16.06
804,-0.029060805,-0.055465659,0.02088073,16.08
805,-0.019730892,0.005222088,0.021700144,16.1
806,0.004553975,0.060650104,-0.009091663,16.12
807,-0.017126172,0.040535752,-0.004170661,16.14
808,-0.021613503,0.004198268,0.02233534,16.16
809,0.03458551,-0.038083957,0.029511988,16.18
810,0.060325391,-0.049731264,-0.001394192,16.2
811,0.051210335,-0.017081597,-0.015587053,16.22
812,0.029759053,0.013717239,-0.026606651,16.24
813,-0.021360809,0.043645983,-0.009537151,16.26
814,-0.077462818,0.036047407,0.00538667,16.28
815,-0.038335041,-0.033752058,0.003716414,16.3
816,0.051022925,-0.013478929,0.00982069,16.32
817,0.068588719,0.027518219,0.000631924,16.34
818,0.026474529,-0.009998908,-0.015835769,16.36
819,-0.011369968,-0.021992976,-0.009691276,16.38
820,-0.022857191,0.001810735,0.012711703,16.4
821,-0.03650717,-0.021359722,0.00533681,16.42
822,-0.039771394,-0.028878069,-0.013220298,16.44
823,0.003937114,-0.002308279,-0.012715208,16.46
824,0.03088398,0.008169941,0.001960455,16.48
825,0.044278794,-0.004266996,0.00146361,16.5
826,0.010208878,-0.033116788,-0.015885071,16.52
827,-0.017527948,-0.019604602,-0.006610435,16.54
828,-0.031746806,0.027205999,0.003792107,16.56
829,-0.046114146,0.010712392,0.014881581,16.58
830,-0.055167774,-0.022833289,0.032561195,16.6
831,-0.033185255,0.005298525,0.026213729,16.62
832,0.042718104,0.017576627,0.008331467,16.64
833,0.077787241,-0.007244267,-0.019308551,16.66
834,0.037242897,-0.002420474,-0.022555552,16.68
835,0.00939947,0.032682122,-0.028563946,16.7
836,-0.014298171,0.058468656,-0.014459926,16.72
837,-0.043928704,0.05604662,0.003347034,16.74
838,-0.003152133,0.042517816,0.001684678,16.76
839,0.039177717,0.043541589,-0.012468056,16.78
840,0.01403286,-0.015779088,-0.019313197,16.8
841,-0.020417241,-0.071775599,-0.002830244,16.82
842,-0.026754905,-0.014706987,0.009706798,16.84
843,-0.01095302,0.04949089,0.003740945,16.86
844,-0.016541487,0.003786982,0.018273937,16.88
845,-0.00530003,-0.026246859,0.035054616,16.9
846,0.016600408,-0.005574562,0.010557027,16.92
847,0.028688246,-0.028181935,-0.016644249,16.94
848,0.022312014,-0.02955255,-0.017324032,16.96
849,-0.009912964,-0.007769923,-0.015155811,16.98
850,-0.020732052,0.010294002,-0.003353383,17
851,0.006315877,0.006954159,0.000264999,17.02
852,0.005953553,0.011459013,-0.006447706,17.04
853,-0.008310609,0.035964642,0.006243945,17.06
854,-0.002206204,0.024559009,0.002731851,17.08
855,-0.003004068,-0.001938885,-0.000150867,17.1
856,-0.030083118,0.005154605,0.011487588,17.12
857,-0.048055967,-0.014397848,0.007735285,17.14
858,-0.013200469,-0.033304909,-0.003004829,17.16
859,0.005079706,-0.046012688,0.00252132,17.18
860,0.016744895,-0.070086151,0.001816748,17.2
861,0.035214927,-0.039403032,-0.015793238,17.22
862,0.066079548,-0.019408168,-0.02928573,17.24
863,0.050618881,0.002666274,-0.010512038,17.26
864,0.006155668,0.041096871,0.005220437,17.28
865,-0.02532845,0.044594124,-0.009352758,17.3
866,-0.038709838,0.011579985,-0.008320184,17.32
867,-0.019053213,0.021786644,0.021713993,17.34
868,0.036893876,0.039987997,0.030979783,17.36
869,0.029287641,0.012754256,0.001933018,17.38
870,-0.029659,0.002063443,-0.014447027,17.4
871,-0.021061042,-0.002855571,-0.008376959,17.42
872,-0.014801841,0.001503983,-0.016661384,17.44
873,-0.022965421,0.017662673,-0.001910948,17.46
874,0.008093605,0.007580092,0.0100797,17.48
875,0.030075044,0.006746876,0.003377356,17.5
876,0.028287922,0.018980107,0.005668591,17.52
877,-0.025917119,-0.000963679,-0.004292912,17.54
878,-0.040554196,-0.031671968,0.008323732,17.56
879,-0.010392559,-0.012519078,0.000679704,17.58
880,0.022418256,-0.00747635,-0.005267252,17.6
881,0.036794768,-0.036883502,0.00144242,17.62
882,0.034607381,-0.039669285,0.01686818,17.64
883,0.009591224,-0.034803938,0.013132068,17.66
884,-0.001945054,0.004002463,0.009989773,17.68
885,0.00341965,0.042299877,0.004028489,17.7
886,-0.021308696,0.03888666,-0.012623599,17.72
887,-0.010774526,0.039141076,-0.01179113,17.74
888,0.01173629,0.011655424,-0.021047876,17.76
889,-0.004793994,-0.018775936,-0.01473661,17.78
890,-0.048938156,0.011663405,-0.011287592,17.8
891,-0.079005864,0.031179382,-0.006192698,17.82
892,-0.067702905,0.009962157,-0.0055277,17.84
893,-0.017661509,-0.023321746,0.004360967,17.86
894,0.013584581,-0.068390864,0.012613929,17.88
895,0.02743648,-0.085303228,0.002593304,17.9
896,0.043239171,-0.031937857,-0.00080248,17.92
897,0.039422536,0.012584282,-0.003208794,17.94
898,0.020083197,0.017383407,0.007431924,17.96
899,0.036248488,0.021397313,0.011162929,17.98
900,0.026675617,0.001600504,-0.011247293,18
901,-0.01264859,0.002929696,-0.017889882,18.02
902,-0.031805906,0.002275368,0.004484698,18.04
903,-0.019715335,0.019846351,0.036917957,18.06
904,0.010623931,0.032784671,0.034908912,18.08
905,0.007931193,-0.002646391,0.00803191,18.1
906,-0.030818332,-0.004426371,-0.008473016,18.12
907,-0.047064841,0.021236763,-0.007547727,18.14
908,-0.032763665,0.024918484,0.006735694,18.16
909,-0.029213667,-0.014968443,0.007589614,18.18
910,-0.003650844,-0.024554724,0.007349491,18.2
911,0.02613554,-0.01829671,-0.010390647,18.22
912,-0.000164443,-0.023263994,-0.013997541,18.24
913,-0.020668615,-0.015983533,0.000893496,18.26
914,0.012710244,-0.0029322,0.008486808,18.28
915,0.040502148,0.010576819,0.012234208,18.3
916,0.035212356,0.0283326,0.000293608,18.32
917,0.040731173,0.02569827,-0.016724156,18.34
918,0.042268048,0.007057184,-0.024850359,18.36
919,0.041566692,-0.009841994,-0.004113422,18.38
920,0.024882589,-0.019438254,0.008274094,18.4
921,-0.009808571,-0.008697042,0.00794815,18.42
922,-0.028156949,0.005102358,0.001804198,18.44
923,-0.008016498,0.00944473,0.004073321,18.46
924,-0.003187251,0.02297074,0.006146453,18.48
925,-0.022570901,0.025324223,-0.015927764,18.5
926,-0.010585157,0.020085586,-0.011842317,18.52
927,-0.021797247,0.027362596,-0.000706562,18.54
928,-0.02276554,0.011628346,0.009346227,18.56
929,0.004733915,-0.013601792,0.01707978,18.58
930,0.024577734,-0.032134763,0.015760176,18.6
931,0.031631934,-0.020195546,-0.001849898,18.62
932,0.009135312,0.014097093,-0.014486886,18.64
933,-0.021504664,0.015218363,-0.008887612,18.66
934,-0.040040777,0.012956269,-0.003955856,18.68
935,-0.017553337,-0.011461669,0.010522875,18.7
936,0.011637734,-0.029418418,-0.006789292,18.72
937,0.023124426,-0.008307127,-0.014800146,18.74
938,0.024183139,-0.001006982,-0.012356011,18.76
939,0.010407787,-0.00311967,-0.00266764,18.78
940,0.004408877,-0.003877967,0.000213106,18.8
941,-0.004317838,-0.024441411,0.010886766,18.82
942,-0.007139585,-0.03129513,0.023733725,18.84
943,0.005887679,0.011655039,0.011709093,18.86
944,-0.004161166,0.038526941,0.007266447,18.88
945,-0.017735251,0.014168265,0.008791644,18.9
946,-0.003603675,-0.001940404,0.005639523,18.92
947,-0.017669041,-0.002277227,-0.012018891,18.94
948,-0.02501668,-0.014498845,-0.020008895,18.96
949,-0.020343657,-0.001285079,-0.00880532,18.98
950,-0.013356869,0.017669697,-0.00146896,19
951,0.025561463,0.022984408,0.003825283,19.02
952,0.026043407,0.017608316,-0.004611547,19.04
953,0.013488584,-0.008147347,-0.015759703,19.06
954,0.009128618,-0.019925718,-0.006072607,19.08
955,0.00844226,-0.011062918,0.012590171,19.1
956,0.015285769,-0.014273097,0.018715965,19.12
957,-0.00622155,-0.008997988,0.022386588,19.14
958,-0.006635974,0.009047624,0.004496645,19.16
959,-0.008391026,-0.002306399,-0.013612402,19.18
960,-0.015479839,-0.015179251,-0.014118711,19.2
961,-0.000509076,-0.003098439,-0.008788675,19.22
962,0.018072891,0.005387049,0.009759834,19.24
963,0.001338856,0.010743339,0.004937255,19.26
964,-0.018871537,0.002078447,-0.016223936,19.28
965,-0.013171701,-0.000135463,-0.027687093,19.3
966,-0.016203899,0.004457965,-0.017867733,19.32
967,-0.006093117,0.017517613,-0.002612759,19.34
968,-0.003331195,0.023777504,0.022860228,19.36
969,-0.014388541,0.019945581,0.023105434,19.38
970,-0.005621296,0.007293911,0.0208761,19.4
971,-0.001513695,-0.012008138,0.011439193,19.42
972,-0.009280323,-0.018793459,0.000358256,19.44
973,-0.00507742,-0.016990603,0.001400673,19.46
974,0.005108187,-0.014492209,0.002503916,19.48
975,0.000832889,-0.007632629,0.002538683,19.5
976,-0.012088175,-0.024639678,-0.002536266,19.52
977,-0.002764565,-0.027384963,-0.001931562,19.54
978,-0.001663356,0.001089582,-0.004751345,19.56
979,0.001661166,6.04e-07,-0.000574612,19.58
980,0.013688853,-0.00038486,-0.000377097,19.6
981,0.021457275,0.011412626,-0.00496997,19.62
982,0.021602056,0.018002099,-0.007648285,19.64
983,0.003824489,0.032220847,-0.005124577,19.66
984,-0.005492371,0.047127059,-0.004654123,19.68
985,-0.012934002,0.015676867,0.000162522,19.7
986,0.008092922,-0.028443126,0.013741675,19.72
987,0.028583681,-0.02855601,0.010617087,19.74
988,0.017039018,0.001702188,-0.00456844,19.76
989,0.003802136,0.029666926,-0.016040206,19.78
990,-0.007549047,0.024352096,-0.016451011,19.8
991,0.015419343,0.000994192,0.004822968,19.82
992,0.01791327,0.006308845,0.003033571,19.84
993,-0.00159337,0.025406817,-0.00173037,19.86
994,-0.002476795,0.017042593,0.000659353,19.88
995,0.00173478,0.000638552,0.007797019,19.9
996,-0.000781881,0.011872447,0.013950261,19.92
997,0.000346434,-0.008202038,0.00826523,19.94
998,0.004591444,-0.029275928,0.002692781,19.96
999,0.008566256,-0.017225539,-0.016174221,19.98
1000,-0.005041466,-0.019761569,-0.028407702,20
1001,0.000105678,-0.024895366,-0.004643944,20.02
1002,0.000601909,-0.016712621,0.016294297,20.04
1003,-0.030413362,-0.021224395,0.011550961,20.06
1004,-0.033490457,-0.011706264,0.00948455,20.08
1005,-0.028141736,-0.000315704,0.002172028,20.1
1006,0.002813991,-0.003425815,0.007827575,20.12
1007,0.018681046,0.011573325,0.006196542,20.14
1008,0.005436937,0.01590162,-0.011004185,20.16
1009,0.003044081,0.010479252,-0.016521226,20.18
1010,0.000413097,0.023392709,0.009126613,20.2
1011,0.00628266,0.012448731,0.015167916,20.22
1012,0.024645857,-0.025309484,0.016131619,20.24
1013,0.023821362,-0.012993583,0.004064149,20.26
1014,0.015977242,0.009921773,-0.005586604,20.28
1015,0.007822093,0.020071993,-0.008169689,20.3
1016,0.00353822,0.027532748,-0.00430707,20.32
1017,0.011782804,0.013792892,0.012354,20.34
1018,0.012811742,-0.012623869,0.00838581,20.36
1019,-0.010829597,-0.024540824,0.002113248,20.38
1020,-0.027750933,-0.00437937,-0.009146464,20.4
1021,-0.038116635,0.015983599,-0.008744228,20.42
1022,-0.046191537,0.012153107,0.003768817,20.44
1023,-0.021848974,5.77e-05,0.005061635,20.46
1024,0.000884722,-0.013909994,-0.010809427,20.48
1025,-0.009765877,-0.0254922,-0.010351582,20.5
1026,-0.003518322,-0.007212719,-0.00587985,20.52
1027,0.010960124,-0.002375174,0.000988906,20.54
1028,0.013974219,-0.00260452,0.007763333,20.56
1029,0.028463441,0.019233412,-0.002319226,20.58
1030,0.015041418,0.010570393,-0.002743287,20.6
1031,-0.007400886,-0.004326224,0.011649427,20.62
1032,-0.018391193,-0.014287492,0.010343056,20.64
1033,-0.029531284,-0.021262389,0.005058491,20.66
1034,-0.028167395,-0.012222683,0.006852195,20.68
1035,-0.013191474,-0.001747365,0.000323594,20.7
1036,-0.004305171,0.020041912,-0.004927073,20.72
1037,0.013443653,0.022674501,-0.004927164,20.74
1038,0.03153228,-0.015794163,-0.008382916,20.76
1039,0.006449723,-0.025727768,-0.006459258,20.78
1040,-0.006058708,-0.024518618,-0.013774848,20.8
1041,0.015586298,-0.012056923,-0.014555148,20.82
1042,0.0261045,0.011993354,-0.003881686,20.84
1043,0.035468206,0.023162528,0.003754437,20.86
1044,0.021766171,0.026270654,0.001744138,20.88
1045,0.005354289,0.01609328,0.008750744,20.9
1046,0.019380118,0.008815286,0.010091814,20.92
1047,0.014817655,0.004538352,-0.000780569,20.94
1048,-0.014270399,0.012634802,-0.003583122,20.96
1049,-0.041767005,0.011878861,2.97e-05,20.98
1050,-0.047972186,-0.01397024,0.005500436,21
1051,-0.033789219,-0.012164868,0.001913945,21.02
1052,-0.02198177,0.005160068,-0.000348929,21.04
1053,0.0058731,0.003671615,0.000344036,21.06
1054,0.024763641,-0.000983036,0.003248218,21.08
1055,0.01969288,-0.004374683,-0.001854638,21.1
1056,0.016262184,-0.003716646,-0.00822844,21.12
1057,-0.004208644,-0.015972323,-0.001567791,21.14
1058,-0.014736462,-0.020505111,0.002892451,21.16
1059,-0.012124828,-0.01166516,0.008223619,21.18
1060,0.006614532,-0.010031237,0.008086423,21.2
1061,0.009467421,-0.009236805,0.003196571,21.22
1062,-0.005715963,-0.010797527,-0.002277456,21.24
1063,-0.020556857,-0.022873123,-0.004804069,21.26
1064,-0.004971442,-0.015890232,0.005320982,21.28
1065,0.01943843,0.00360761,0.002550641,21.3
1066,0.026603008,0.010130874,0.000904182,21.32
1067,0.020582961,0.008914134,-0.007794339,21.34
1068,0.019137406,0.015989129,-0.010071725,21.36
1069,0.020152938,0.01461003,-0.005036128,21.38
1070,0.008524671,0.019492872,0.002306856,21.4
1071,0.010983034,0.027241429,-0.001700187,21.42
1072,0.006440736,0.021657668,-0.006838157,21.44
1073,-0.007100656,0.020207298,-0.002058112,21.46
1074,-0.028573151,0.009913167,0.001871175,21.48
1075,-0.026767289,-0.001621681,0.005029785,21.5
1076,-0.027550328,-0.010762282,-0.002050458,21.52
1077,-0.030637528,-0.00843722,-0.008545268,21.54
1078,-0.019382045,-0.005293213,-0.013812187,21.56
1079,-0.009738304,-0.012705015,-0.006425733,21.58
1080,-0.016136651,-0.010693397,-0.004437876,21.6
1081,-0.004483331,-0.020777166,0.001669255,21.62
1082,0.018292275,-0.025458883,0.006735319,21.64
1083,0.019101669,-0.016418362,0.011632534,21.66
1084,0.001365783,-0.01709142,0.006975962,21.68
1085,-0.004536711,-0.011485339,0.00602241,21.7
1086,0.015084668,-0.017111102,0.003324289,21.72
1087,0.027972063,-0.010072301,-0.005654155,21.74
1088,0.019130822,0.008636117,-0.012743821,21.76
1089,0.005229358,0.009269621,-0.009222736,21.78
1090,0.006197148,0.019728318,-0.001221027,21.8
1091,0.005360376,0.021635218,0.003767741,21.82
1092,0.001630684,0.00251727,0.008979664,21.84
1093,0.005093027,-0.003165038,0.005369196,21.86
1094,0.010992694,0.004288659,0.005384619,21.88
1095,0.008148805,0.020137648,0.001335796,21.9
1096,0.003981833,0.03545899,-0.006403339,21.92
1097,0.001395217,0.031413515,-0.009865317,21.94
1098,-0.00613311,-0.003307701,-0.003943177,21.96
1099,-0.004174043,-0.030230497,0.006642616,21.98
1100,-0.007417821,-0.032458063,0.001601243,22
1101,-0.018517702,-0.024204062,-0.007662584,22.02
1102,-0.006844435,-0.006734318,0.005895487,22.04
1103,-0.001401728,-0.009657923,0.005402594,22.06
1104,-0.000148936,-0.019488297,-0.004542612,22.08
1105,0.017354465,-0.012644276,-0.008649558,22.1
1106,0.014487296,0.001558831,0.001029243,22.12
1107,0.014800012,0.014374217,0.014981339,22.14
1108,0.003809404,0.013429927,0.012357648,22.16
1109,-0.006193368,-0.001844791,0.006718456,22.18
1110,-0.001784164,-0.005137352,0.004354203,22.2
1111,-0.002948139,0.004541244,-0.002672958,22.22
1112,-0.005269297,0.015438038,-0.007001782,22.24
1113,-0.011885276,0.017365111,-0.009089015,22.26
1114,-0.01501754,0.013115871,-0.006512674,22.28
1115,-0.015554038,0.004261643,-0.009154759,22.3
1116,-0.001305314,-0.002808435,-0.003640267,22.32
1117,0.009455794,-0.006656414,0.002469538,22.34
1118,0.000462975,-0.017820615,-0.008998588,22.36
1119,-0.017268373,-0.025512601,-0.008653279,22.38
1120,-0.010200887,-0.026030202,0.007354064,22.4
1121,0.016961914,-0.008433647,0.010504737,22.42
1122,0.012564829,0.005212227,0.008957405,22.44
1123,0.00236803,-0.000872529,0.009789394,22.46
1124,0.004114162,0.001017536,-0.002019369,22.48
1125,0.006318249,0.003598278,-0.00549069,22.5
1126,0.005273648,0.000659051,-0.010358259,22.52
1127,-0.00206556,0.00201055,-0.006057023,22.54
1128,0.01404246,-0.015418465,0.001262933,22.56
1129,0.019427355,-0.015876673,0.001505061,22.58
1130,-0.002660363,0.008456115,0.004660804,22.6
1131,-0.025016376,0.00795586,0.011618667,22.62
1132,-0.028019679,0.007802029,0.010942406,22.64
1133,-0.014859381,0.018915171,0.002981613,22.66
1134,-6.82e-05,0.00982984,-0.004157102,22.68
1135,0.004500825,-0.013720938,-0.008114728,22.7
1136,0.017647809,-0.007038271,-9.97e-05,22.72
1137,0.020598449,-0.004848115,-0.00092317,22.74
1138,0.015239077,-0.013014431,-0.003107587,22.76
1139,0.008934038,-0.01351354,-0.011503758,22.78
1140,0.006499073,-0.021034165,-0.003428088,22.8
1141,0.008021773,-0.001542425,0.000493802,22.82
1142,0.021757249,0.027100112,0.001250479,22.84
1143,0.02559905,0.024937186,0.002603413,22.86
1144,0.010542952,0.004050105,0.010238252,22.88
1145,0.003756869,-0.004892919,0.011663917,22.9
1146,-0.001924745,-0.008103614,0.013635608,22.92
1147,-0.014668039,-0.009667566,0.012101348,22.94
1148,-0.020562541,0.001548269,0.005010486,22.96
1149,-0.025321384,0.004007373,-0.001802109,22.98
1150,-0.018795554,0.00063049,-0.013629993,23
1151,-0.00190432,0.004204424,-0.017578863,23.02
1152,-0.022716907,-0.008347517,-0.018815895,23.04
1153,-0.013631725,-0.000521671,-0.004942305,23.06
1154,0.002999709,0.010221346,-0.002499084,23.08
1155,-0.003773185,0.009375211,0.009253024,23.1
1156,-0.006317083,0.011384005,0.012739512,23.12
1157,0.003409075,0.000689954,0.011785964,23.14
1158,0.013917037,0.002004801,0.010173442,23.16
1159,0.012790173,0.009652202,0.001482706,23.18
1160,-0.007957976,0.003721207,-0.007843417,23.2
1161,-0.016179527,-0.011468505,-0.001760298,23.22
1162,0.002703964,-0.008786417,0.001836499,23.24
1163,0.003550699,0.007723984,-0.004325339,23.26
1164,-0.003889287,0.01848986,-0.005782926,23.28
1165,-0.004829008,0.016769416,-0.004577816,23.3
1166,-0.000748143,0.009186775,-0.002447325,23.32
1167,-0.007504653,0.006573134,-0.000323243,23.34
1168,-0.010354655,-0.006229817,0.000105166,23.36
1169,0.000310586,-0.014033051,-0.00095543,23.38
1170,0.004850765,-0.002505522,-0.005846665,23.4
1171,-0.003507064,0.006396153,-0.007028621,23.42
1172,0.002820248,-0.006623985,0.004879644,23.44
1173,0.009355514,-0.00084713,0.01140136,23.46
1174,0.006712392,0.007723583,0.003110009,23.48
1175,0.013414644,-0.000494507,-0.007606866,23.5
1176,0.006831132,0.009063187,-0.009472281,23.52
1177,0.006960722,0.020599227,-0.004128843,23.54
1178,0.005221438,0.026658185,0.000544467,23.56
1179,-0.000794878,0.020784523,0.004362815,23.58
1180,-0.00285098,-0.01090067,0.010555157,23.6
1181,0.00315231,-0.027454832,0.009933352,23.62
1182,0.015316843,-0.011159487,0.000901782,23.64
1183,0.008508662,-0.002933632,-0.003361538,23.66
1184,-0.007741289,-0.000128766,-0.00548282,23.68
1185,-0.012926461,-0.005485482,-0.005582185,23.7
1186,-0.016931568,-0.018067704,-0.001424911,23.72
1187,-0.023524104,-0.024785219,0.008819695,23.74
1188,-0.015273746,-0.017000934,0.010087594,23.76
1189,-0.012742319,0.002366127,0.004853463,23.78
1190,-0.008573544,0.007440111,0.003260372,23.8
1191,0.001297248,-0.007058493,0.0047422,23.82
1192,-0.000349325,-0.0069117,-0.001157824,23.84
1193,-0.003827058,0.004184856,-0.007668892,23.86
1194,-0.001834264,0.00401917,-0.006969713,23.88
1195,0.005900171,0.010237168,-0.006928472,23.9
1196,0.017239203,0.010499283,-0.004969509,23.92
1197,0.020573315,0.000951089,-0.003422209,23.94
1198,0.007810057,0.004499297,0.00196307,23.96
1199,-0.001377155,0.011667166,0.004882449,23.98
1200,-0.003301021,0.017492665,0.006642364,24
1201,-0.009254251,0.021085566,0.004426162,24.02
1202,-0.011226039,0.020991741,0.003844159,24.04
1203,0.005037773,0.011889129,-0.000996908,24.06
1204,0.021317305,0.003111785,-0.005263062,24.08
1205,0.019996164,0.001975226,-0.005489559,24.1
1206,0.016469196,-0.001677507,-0.003926694,24.12
1207,0.007082452,-0.0098197,-0.004991043,24.14
1208,0.009855962,-0.00578045,-0.001610915,24.16
1209,0.002738333,-0.008380772,-0.004204317,24.18
1210,-0.01311661,-0.010110883,0.000431255,24.2
1211,-0.010608707,-0.007619484,0.002995376,24.22
1212,-0.012428391,-0.009190228,-0.001908861,24.24
1213,-0.020891788,-0.007580688,0.000697954,24.26
1214,-0.027127564,-0.003471452,0.006463621,24.28
